"Region Code","Timestamp (Hour Ending)","NY Demand (MWh)"
US48,"12/11/2020, Eastern Time",
US48,"12/12/2020, Eastern Time",384119
US48,"12/12/2020, Eastern Time",
US48,"12/13/2020, Eastern Time",370036
US48,"12/13/2020, Eastern Time",
US48,"12/14/2020, Eastern Time",421772
US48,"12/14/2020, Eastern Time",
US48,"12/15/2020, Eastern Time",433832
US48,"12/15/2020, Eastern Time",
US48,"12/16/2020, Eastern Time",462739
US48,"12/16/2020, Eastern Time",
US48,"12/17/2020, Eastern Time",456506
US48,"12/17/2020, Eastern Time",
US48,"12/18/2020, Eastern Time",459992
US48,"12/18/2020, Eastern Time",
US48,"12/19/2020, Eastern Time",440992
US48,"12/19/2020, Eastern Time",
US48,"12/20/2020, Eastern Time",421354
US48,"12/20/2020, Eastern Time",
US48,"12/21/2020, Eastern Time",429495
US48,"12/21/2020, Eastern Time",
US48,"12/22/2020, Eastern Time",425866
US48,"12/22/2020, Eastern Time",
US48,"12/23/2020, Eastern Time",423610
US48,"12/23/2020, Eastern Time",
US48,"12/24/2020, Eastern Time",395338
US48,"12/24/2020, Eastern Time",
US48,"12/25/2020, Eastern Time",374831
US48,"12/25/2020, Eastern Time",
US48,"12/26/2020, Eastern Time",414776
US48,"12/26/2020, Eastern Time",
US48,"12/27/2020, Eastern Time",409582
US48,"12/27/2020, Eastern Time",
US48,"12/28/2020, Eastern Time",418723
US48,"12/28/2020, Eastern Time",
US48,"12/29/2020, Eastern Time",425497
US48,"12/29/2020, Eastern Time",
US48,"12/30/2020, Eastern Time",431655
US48,"12/30/2020, Eastern Time",
US48,"12/31/2020, Eastern Time",409804
US48,"12/31/2020, Eastern Time",
US48,"1/1/2021, Eastern Time",
US48,"1/1/2021, Eastern Time",
