"Region Code","Timestamp (Hour Ending)","NY Demand (MWh)"
US48,"3/16/2019, Eastern Time",
US48,"3/17/2019, Eastern Time",385942
US48,"3/17/2019, Eastern Time",
US48,"3/18/2019, Eastern Time",419589
US48,"3/18/2019, Eastern Time",
US48,"3/19/2019, Eastern Time",415063
US48,"3/19/2019, Eastern Time",
US48,"3/20/2019, Eastern Time",405318
US48,"3/20/2019, Eastern Time",
US48,"3/21/2019, Eastern Time",412089
US48,"3/21/2019, Eastern Time",
US48,"3/22/2019, Eastern Time",415350
US48,"3/22/2019, Eastern Time",
US48,"3/23/2019, Eastern Time",393653
US48,"3/23/2019, Eastern Time",
US48,"3/24/2019, Eastern Time",374385
US48,"3/24/2019, Eastern Time",
US48,"3/25/2019, Eastern Time",398399
US48,"3/25/2019, Eastern Time",
US48,"3/26/2019, Eastern Time",407183
US48,"3/26/2019, Eastern Time",
US48,"3/27/2019, Eastern Time",407059
US48,"3/27/2019, Eastern Time",
US48,"3/28/2019, Eastern Time",404631
US48,"3/28/2019, Eastern Time",
US48,"3/29/2019, Eastern Time",395234
US48,"3/29/2019, Eastern Time",
US48,"3/30/2019, Eastern Time",356906
US48,"3/30/2019, Eastern Time",
US48,"3/31/2019, Eastern Time",363898
US48,"3/31/2019, Eastern Time",
US48,"4/1/2019, Eastern Time",404557
US48,"4/1/2019, Eastern Time",
US48,"4/2/2019, Eastern Time",401551
US48,"4/2/2019, Eastern Time",
US48,"4/3/2019, Eastern Time",389110
US48,"4/3/2019, Eastern Time",
US48,"4/4/2019, Eastern Time",389377
US48,"4/4/2019, Eastern Time",
US48,"4/5/2019, Eastern Time",407645
US48,"4/5/2019, Eastern Time",
US48,"4/6/2019, Eastern Time",358681
US48,"4/6/2019, Eastern Time",
US48,"4/7/2019, Eastern Time",342894
US48,"4/7/2019, Eastern Time",
US48,"4/8/2019, Eastern Time",380201
US48,"4/8/2019, Eastern Time",
US48,"4/9/2019, Eastern Time",382374
US48,"4/9/2019, Eastern Time",
US48,"4/10/2019, Eastern Time",383628
US48,"4/10/2019, Eastern Time",
US48,"4/11/2019, Eastern Time",394846
US48,"4/11/2019, Eastern Time",
US48,"4/12/2019, Eastern Time",383076
US48,"4/12/2019, Eastern Time",
US48,"4/13/2019, Eastern Time",345097
US48,"4/13/2019, Eastern Time",
US48,"4/14/2019, Eastern Time",348911
US48,"4/14/2019, Eastern Time",
US48,"4/15/2019, Eastern Time",384732
US48,"4/15/2019, Eastern Time",
US48,"4/16/2019, Eastern Time",378545
US48,"4/16/2019, Eastern Time",
US48,"4/17/2019, Eastern Time",353112
US48,"4/17/2019, Eastern Time",
US48,"4/18/2019, Eastern Time",377087
US48,"4/18/2019, Eastern Time",
US48,"4/19/2019, Eastern Time",366325
US48,"4/19/2019, Eastern Time",
US48,"4/20/2019, Eastern Time",347640
US48,"4/20/2019, Eastern Time",
US48,"4/21/2019, Eastern Time",329326
US48,"4/21/2019, Eastern Time",
US48,"4/22/2019, Eastern Time",365800
US48,"4/22/2019, Eastern Time",
US48,"4/23/2019, Eastern Time",367688
US48,"4/23/2019, Eastern Time",
US48,"4/24/2019, Eastern Time",367934
US48,"4/24/2019, Eastern Time",
US48,"4/25/2019, Eastern Time",360822
US48,"4/25/2019, Eastern Time",
US48,"4/26/2019, Eastern Time",372012
US48,"4/26/2019, Eastern Time",
US48,"4/27/2019, Eastern Time",349211
US48,"4/27/2019, Eastern Time",
US48,"4/28/2019, Eastern Time",347093
US48,"4/28/2019, Eastern Time",
US48,"4/29/2019, Eastern Time",373049
US48,"4/29/2019, Eastern Time",
US48,"4/30/2019, Eastern Time",376362
US48,"4/30/2019, Eastern Time",
US48,"5/1/2019, Eastern Time",378242
US48,"5/1/2019, Eastern Time",
US48,"5/2/2019, Eastern Time",375043
US48,"5/2/2019, Eastern Time",
US48,"5/3/2019, Eastern Time",371225
US48,"5/3/2019, Eastern Time",
US48,"5/4/2019, Eastern Time",342662
US48,"5/4/2019, Eastern Time",
US48,"5/5/2019, Eastern Time",340667
US48,"5/5/2019, Eastern Time",
US48,"5/6/2019, Eastern Time",364361
US48,"5/6/2019, Eastern Time",
US48,"5/7/2019, Eastern Time",369243
US48,"5/7/2019, Eastern Time",
US48,"5/8/2019, Eastern Time",366332
US48,"5/8/2019, Eastern Time",
US48,"5/9/2019, Eastern Time",369421
US48,"5/9/2019, Eastern Time",
US48,"5/10/2019, Eastern Time",376560
US48,"5/10/2019, Eastern Time",
US48,"5/11/2019, Eastern Time",334942
US48,"5/11/2019, Eastern Time",
US48,"5/12/2019, Eastern Time",345036
US48,"5/12/2019, Eastern Time",
US48,"5/13/2019, Eastern Time",386684
US48,"5/13/2019, Eastern Time",
US48,"5/14/2019, Eastern Time",385783
US48,"5/14/2019, Eastern Time",
US48,"5/15/2019, Eastern Time",371303
US48,"5/15/2019, Eastern Time",
US48,"5/16/2019, Eastern Time",368350
US48,"5/16/2019, Eastern Time",
US48,"5/17/2019, Eastern Time",375950
US48,"5/17/2019, Eastern Time",
US48,"5/18/2019, Eastern Time",338167
US48,"5/18/2019, Eastern Time",
US48,"5/19/2019, Eastern Time",354391
US48,"5/19/2019, Eastern Time",
US48,"5/20/2019, Eastern Time",421140
US48,"5/20/2019, Eastern Time",
US48,"5/21/2019, Eastern Time",378589
US48,"5/21/2019, Eastern Time",
US48,"5/22/2019, Eastern Time",376159
US48,"5/22/2019, Eastern Time",
US48,"5/23/2019, Eastern Time",388415
US48,"5/23/2019, Eastern Time",
US48,"5/24/2019, Eastern Time",386320
US48,"5/24/2019, Eastern Time",
US48,"5/25/2019, Eastern Time",347374
US48,"5/25/2019, Eastern Time",
US48,"5/26/2019, Eastern Time",371149
US48,"5/26/2019, Eastern Time",
US48,"5/27/2019, Eastern Time",378610
US48,"5/27/2019, Eastern Time",
US48,"5/28/2019, Eastern Time",403083
US48,"5/28/2019, Eastern Time",
US48,"5/29/2019, Eastern Time",393607
US48,"5/29/2019, Eastern Time",
US48,"5/30/2019, Eastern Time",388162
US48,"5/30/2019, Eastern Time",
US48,"5/31/2019, Eastern Time",405886
US48,"5/31/2019, Eastern Time",
US48,"6/1/2019, Eastern Time",381974
US48,"6/1/2019, Eastern Time",
US48,"6/2/2019, Eastern Time",383548
US48,"6/2/2019, Eastern Time",
US48,"6/3/2019, Eastern Time",388387
US48,"6/3/2019, Eastern Time",
US48,"6/4/2019, Eastern Time",383231
US48,"6/4/2019, Eastern Time",
US48,"6/5/2019, Eastern Time",416778
US48,"6/5/2019, Eastern Time",
US48,"6/6/2019, Eastern Time",451560
US48,"6/6/2019, Eastern Time",
US48,"6/7/2019, Eastern Time",433666
US48,"6/7/2019, Eastern Time",
US48,"6/8/2019, Eastern Time",392216
US48,"6/8/2019, Eastern Time",
US48,"6/9/2019, Eastern Time",378039
US48,"6/9/2019, Eastern Time",
US48,"6/10/2019, Eastern Time",412262
US48,"6/10/2019, Eastern Time",
US48,"6/11/2019, Eastern Time",412942
US48,"6/11/2019, Eastern Time",
US48,"6/12/2019, Eastern Time",403418
US48,"6/12/2019, Eastern Time",
US48,"6/13/2019, Eastern Time",394619
US48,"6/13/2019, Eastern Time",
US48,"6/14/2019, Eastern Time",388608
US48,"6/14/2019, Eastern Time",
US48,"6/15/2019, Eastern Time",375909
US48,"6/15/2019, Eastern Time",
US48,"6/16/2019, Eastern Time",389609
US48,"6/16/2019, Eastern Time",
US48,"6/17/2019, Eastern Time",438278
US48,"6/17/2019, Eastern Time",
US48,"6/18/2019, Eastern Time",440296
US48,"6/18/2019, Eastern Time",
US48,"6/19/2019, Eastern Time",438571
US48,"6/19/2019, Eastern Time",
US48,"6/20/2019, Eastern Time",448406
US48,"6/20/2019, Eastern Time",
US48,"6/21/2019, Eastern Time",431014
US48,"6/21/2019, Eastern Time",
US48,"6/22/2019, Eastern Time",391602
US48,"6/22/2019, Eastern Time",
US48,"6/23/2019, Eastern Time",403423
US48,"6/23/2019, Eastern Time",
US48,"6/24/2019, Eastern Time",468299
US48,"6/24/2019, Eastern Time",
US48,"6/25/2019, Eastern Time",496433
US48,"6/25/2019, Eastern Time",
US48,"6/26/2019, Eastern Time",514580
US48,"6/26/2019, Eastern Time",
US48,"6/27/2019, Eastern Time",528393
US48,"6/27/2019, Eastern Time",
US48,"6/28/2019, Eastern Time",531718
US48,"6/28/2019, Eastern Time",
US48,"6/29/2019, Eastern Time",511425
US48,"6/29/2019, Eastern Time",
US48,"6/30/2019, Eastern Time",453125
US48,"6/30/2019, Eastern Time",
US48,"7/1/2019, Eastern Time",482845
US48,"7/1/2019, Eastern Time",
US48,"7/2/2019, Eastern Time",510042
US48,"7/2/2019, Eastern Time",
US48,"7/3/2019, Eastern Time",543460
US48,"7/3/2019, Eastern Time",
US48,"7/4/2019, Eastern Time",513572
US48,"7/4/2019, Eastern Time",
US48,"7/5/2019, Eastern Time",543277
US48,"7/5/2019, Eastern Time",
US48,"7/6/2019, Eastern Time",535650
US48,"7/6/2019, Eastern Time",
US48,"7/7/2019, Eastern Time",481989
US48,"7/7/2019, Eastern Time",
US48,"7/8/2019, Eastern Time",484622
US48,"7/8/2019, Eastern Time",
US48,"7/9/2019, Eastern Time",514796
US48,"7/9/2019, Eastern Time",
US48,"7/10/2019, Eastern Time",555834
US48,"7/10/2019, Eastern Time",
US48,"7/11/2019, Eastern Time",557833
US48,"7/11/2019, Eastern Time",
US48,"7/12/2019, Eastern Time",532634
US48,"7/12/2019, Eastern Time",
US48,"7/13/2019, Eastern Time",494597
US48,"7/13/2019, Eastern Time",
US48,"7/14/2019, Eastern Time",511471
US48,"7/14/2019, Eastern Time",
US48,"7/15/2019, Eastern Time",529616
US48,"7/15/2019, Eastern Time",
US48,"7/16/2019, Eastern Time",568548
US48,"7/16/2019, Eastern Time",
US48,"7/17/2019, Eastern Time",600695
US48,"7/17/2019, Eastern Time",
US48,"7/18/2019, Eastern Time",557719
US48,"7/18/2019, Eastern Time",
US48,"7/19/2019, Eastern Time",585590
US48,"7/19/2019, Eastern Time",
US48,"7/20/2019, Eastern Time",623345
US48,"7/20/2019, Eastern Time",
US48,"7/21/2019, Eastern Time",619522
US48,"7/21/2019, Eastern Time",
US48,"7/22/2019, Eastern Time",573743
US48,"7/22/2019, Eastern Time",
US48,"7/23/2019, Eastern Time",495549
US48,"7/23/2019, Eastern Time",
US48,"7/24/2019, Eastern Time",491442
US48,"7/24/2019, Eastern Time",
US48,"7/25/2019, Eastern Time",501069
US48,"7/25/2019, Eastern Time",
US48,"7/26/2019, Eastern Time",518082
US48,"7/26/2019, Eastern Time",
US48,"7/27/2019, Eastern Time",499964
US48,"7/27/2019, Eastern Time",
US48,"7/28/2019, Eastern Time",524477
US48,"7/28/2019, Eastern Time",
US48,"7/29/2019, Eastern Time",597530
US48,"7/29/2019, Eastern Time",
US48,"7/30/2019, Eastern Time",610357
US48,"7/30/2019, Eastern Time",
US48,"7/31/2019, Eastern Time",564008
US48,"7/31/2019, Eastern Time",
US48,"8/1/2019, Eastern Time",532177
US48,"8/1/2019, Eastern Time",
US48,"8/2/2019, Eastern Time",520257
US48,"8/2/2019, Eastern Time",
US48,"8/3/2019, Eastern Time",504834
US48,"8/3/2019, Eastern Time",
US48,"8/4/2019, Eastern Time",490162
US48,"8/4/2019, Eastern Time",
US48,"8/5/2019, Eastern Time",506903
US48,"8/5/2019, Eastern Time",
US48,"8/6/2019, Eastern Time",517874
US48,"8/6/2019, Eastern Time",
US48,"8/7/2019, Eastern Time",523769
US48,"8/7/2019, Eastern Time",
US48,"8/8/2019, Eastern Time",518298
US48,"8/8/2019, Eastern Time",
US48,"8/9/2019, Eastern Time",491352
US48,"8/9/2019, Eastern Time",
US48,"8/10/2019, Eastern Time",432456
US48,"8/10/2019, Eastern Time",
US48,"8/11/2019, Eastern Time",418250
US48,"8/11/2019, Eastern Time",
US48,"8/12/2019, Eastern Time",496781
US48,"8/12/2019, Eastern Time",
US48,"8/13/2019, Eastern Time",514012
US48,"8/13/2019, Eastern Time",
US48,"8/14/2019, Eastern Time",508574
US48,"8/14/2019, Eastern Time",
US48,"8/15/2019, Eastern Time",501944
US48,"8/15/2019, Eastern Time",
US48,"8/16/2019, Eastern Time",497246
US48,"8/16/2019, Eastern Time",
US48,"8/17/2019, Eastern Time",493631
US48,"8/17/2019, Eastern Time",
US48,"8/18/2019, Eastern Time",511775
US48,"8/18/2019, Eastern Time",
US48,"8/19/2019, Eastern Time",561179
US48,"8/19/2019, Eastern Time",
US48,"8/20/2019, Eastern Time",553410
US48,"8/20/2019, Eastern Time",
US48,"8/21/2019, Eastern Time",566678
US48,"8/21/2019, Eastern Time",
US48,"8/22/2019, Eastern Time",550494
US48,"8/22/2019, Eastern Time",
US48,"8/23/2019, Eastern Time",463728
US48,"8/23/2019, Eastern Time",
US48,"8/24/2019, Eastern Time",397988
US48,"8/24/2019, Eastern Time",
US48,"8/25/2019, Eastern Time",389630
US48,"8/25/2019, Eastern Time",
US48,"8/26/2019, Eastern Time",419277
US48,"8/26/2019, Eastern Time",
US48,"8/27/2019, Eastern Time",425515
US48,"8/27/2019, Eastern Time",
US48,"8/28/2019, Eastern Time",455077
US48,"8/28/2019, Eastern Time",
US48,"8/29/2019, Eastern Time",454316
US48,"8/29/2019, Eastern Time",
US48,"8/30/2019, Eastern Time",463536
US48,"8/30/2019, Eastern Time",
US48,"8/31/2019, Eastern Time",418030
US48,"8/31/2019, Eastern Time",
US48,"9/1/2019, Eastern Time",391214
US48,"9/1/2019, Eastern Time",
US48,"9/2/2019, Eastern Time",416378
US48,"9/2/2019, Eastern Time",
US48,"9/3/2019, Eastern Time",461425
US48,"9/3/2019, Eastern Time",
US48,"9/4/2019, Eastern Time",486913
US48,"9/4/2019, Eastern Time",
US48,"9/5/2019, Eastern Time",435505
US48,"9/5/2019, Eastern Time",
US48,"9/6/2019, Eastern Time",406304
US48,"9/6/2019, Eastern Time",
US48,"9/7/2019, Eastern Time",368853
US48,"9/7/2019, Eastern Time",
US48,"9/8/2019, Eastern Time",376016
US48,"9/8/2019, Eastern Time",
US48,"9/9/2019, Eastern Time",421923
US48,"9/9/2019, Eastern Time",
US48,"9/10/2019, Eastern Time",439508
US48,"9/10/2019, Eastern Time",
US48,"9/11/2019, Eastern Time",500305
US48,"9/11/2019, Eastern Time",
US48,"9/12/2019, Eastern Time",471662
US48,"9/12/2019, Eastern Time",
US48,"9/13/2019, Eastern Time",400333
US48,"9/13/2019, Eastern Time",
US48,"9/14/2019, Eastern Time",387703
US48,"9/14/2019, Eastern Time",
US48,"9/15/2019, Eastern Time",408141
US48,"9/15/2019, Eastern Time",
US48,"9/16/2019, Eastern Time",436715
US48,"9/16/2019, Eastern Time",
US48,"9/17/2019, Eastern Time",411403
US48,"9/17/2019, Eastern Time",
US48,"9/18/2019, Eastern Time",394704
US48,"9/18/2019, Eastern Time",
US48,"9/19/2019, Eastern Time",384102
US48,"9/19/2019, Eastern Time",
US48,"9/20/2019, Eastern Time",393247
US48,"9/20/2019, Eastern Time",
US48,"9/21/2019, Eastern Time",390800
US48,"9/21/2019, Eastern Time",
US48,"9/22/2019, Eastern Time",423138
US48,"9/22/2019, Eastern Time",
US48,"9/23/2019, Eastern Time",495446
US48,"9/23/2019, Eastern Time",
US48,"9/24/2019, Eastern Time",438845
US48,"9/24/2019, Eastern Time",
US48,"9/25/2019, Eastern Time",417633
US48,"9/25/2019, Eastern Time",
US48,"9/26/2019, Eastern Time",427676
US48,"9/26/2019, Eastern Time",
US48,"9/27/2019, Eastern Time",402049
US48,"9/27/2019, Eastern Time",
US48,"9/28/2019, Eastern Time",403157
US48,"9/28/2019, Eastern Time",
US48,"9/29/2019, Eastern Time",394523
US48,"9/29/2019, Eastern Time",
US48,"9/30/2019, Eastern Time",398565
US48,"9/30/2019, Eastern Time",
US48,"10/1/2019, Eastern Time",436791
US48,"10/1/2019, Eastern Time",
US48,"10/2/2019, Eastern Time",477769
US48,"10/2/2019, Eastern Time",
US48,"10/3/2019, Eastern Time",398683
US48,"10/3/2019, Eastern Time",
US48,"10/4/2019, Eastern Time",380829
US48,"10/4/2019, Eastern Time",
US48,"10/5/2019, Eastern Time",344158
US48,"10/5/2019, Eastern Time",
US48,"10/6/2019, Eastern Time",357494
US48,"10/6/2019, Eastern Time",
US48,"10/7/2019, Eastern Time",404951
US48,"10/7/2019, Eastern Time",
US48,"10/8/2019, Eastern Time",381102
US48,"10/8/2019, Eastern Time",
US48,"10/9/2019, Eastern Time",375706
US48,"10/9/2019, Eastern Time",
US48,"10/10/2019, Eastern Time",374313
US48,"10/10/2019, Eastern Time",
US48,"10/11/2019, Eastern Time",373051
US48,"10/11/2019, Eastern Time",
US48,"10/12/2019, Eastern Time",346871
US48,"10/12/2019, Eastern Time",
US48,"10/13/2019, Eastern Time",337120
US48,"10/13/2019, Eastern Time",
US48,"10/14/2019, Eastern Time",374757
US48,"10/14/2019, Eastern Time",
US48,"10/15/2019, Eastern Time",373121
US48,"10/15/2019, Eastern Time",
US48,"10/16/2019, Eastern Time",387485
US48,"10/16/2019, Eastern Time",
US48,"10/17/2019, Eastern Time",383884
US48,"10/17/2019, Eastern Time",
US48,"10/18/2019, Eastern Time",376861
US48,"10/18/2019, Eastern Time",
US48,"10/19/2019, Eastern Time",345036
US48,"10/19/2019, Eastern Time",
US48,"10/20/2019, Eastern Time",349105
US48,"10/20/2019, Eastern Time",
US48,"10/21/2019, Eastern Time",374033
US48,"10/21/2019, Eastern Time",
US48,"10/22/2019, Eastern Time",383682
US48,"10/22/2019, Eastern Time",
US48,"10/23/2019, Eastern Time",375388
US48,"10/23/2019, Eastern Time",
US48,"10/24/2019, Eastern Time",377616
US48,"10/24/2019, Eastern Time",
US48,"10/25/2019, Eastern Time",377915
US48,"10/25/2019, Eastern Time",
US48,"10/26/2019, Eastern Time",345991
US48,"10/26/2019, Eastern Time",
US48,"10/27/2019, Eastern Time",357475
US48,"10/27/2019, Eastern Time",
US48,"10/28/2019, Eastern Time",375033
US48,"10/28/2019, Eastern Time",
US48,"10/29/2019, Eastern Time",379117
US48,"10/29/2019, Eastern Time",
US48,"10/30/2019, Eastern Time",382339
US48,"10/30/2019, Eastern Time",
US48,"10/31/2019, Eastern Time",393599
US48,"10/31/2019, Eastern Time",
US48,"11/1/2019, Eastern Time",377189
US48,"11/1/2019, Eastern Time",
US48,"11/2/2019, Eastern Time",357401
US48,"11/2/2019, Eastern Time",
US48,"11/3/2019, Eastern Time",372188
US48,"11/3/2019, Eastern Time",
US48,"11/4/2019, Eastern Time",391960
US48,"11/4/2019, Eastern Time",
US48,"11/5/2019, Eastern Time",393352
US48,"11/5/2019, Eastern Time",
US48,"11/6/2019, Eastern Time",388790
US48,"11/6/2019, Eastern Time",
US48,"11/7/2019, Eastern Time",401733
US48,"11/7/2019, Eastern Time",
US48,"11/8/2019, Eastern Time",410561
US48,"11/8/2019, Eastern Time",
US48,"11/9/2019, Eastern Time",391010
US48,"11/9/2019, Eastern Time",
US48,"11/10/2019, Eastern Time",375466
US48,"11/10/2019, Eastern Time",
US48,"11/11/2019, Eastern Time",401249
US48,"11/11/2019, Eastern Time",
US48,"11/12/2019, Eastern Time",428531
US48,"11/12/2019, Eastern Time",
US48,"11/13/2019, Eastern Time",445451
US48,"11/13/2019, Eastern Time",
US48,"11/14/2019, Eastern Time",439091
US48,"11/14/2019, Eastern Time",
US48,"11/15/2019, Eastern Time",417488
US48,"11/15/2019, Eastern Time",
US48,"11/16/2019, Eastern Time",398339
US48,"11/16/2019, Eastern Time",
US48,"11/17/2019, Eastern Time",401676
US48,"11/17/2019, Eastern Time",
US48,"11/18/2019, Eastern Time",422602
US48,"11/18/2019, Eastern Time",
US48,"11/19/2019, Eastern Time",415591
US48,"11/19/2019, Eastern Time",
US48,"11/20/2019, Eastern Time",417518
US48,"11/20/2019, Eastern Time",
US48,"11/21/2019, Eastern Time",409803
US48,"11/21/2019, Eastern Time",
US48,"11/22/2019, Eastern Time",410947
US48,"11/22/2019, Eastern Time",
US48,"11/23/2019, Eastern Time",388442
US48,"11/23/2019, Eastern Time",
US48,"11/24/2019, Eastern Time",389949
US48,"11/24/2019, Eastern Time",
US48,"11/25/2019, Eastern Time",407014
US48,"11/25/2019, Eastern Time",
US48,"11/26/2019, Eastern Time",399668
US48,"11/26/2019, Eastern Time",
US48,"11/27/2019, Eastern Time",401617
US48,"11/27/2019, Eastern Time",
US48,"11/28/2019, Eastern Time",370764
US48,"11/28/2019, Eastern Time",
US48,"11/29/2019, Eastern Time",396538
US48,"11/29/2019, Eastern Time",
US48,"11/30/2019, Eastern Time",395083
US48,"11/30/2019, Eastern Time",
US48,"12/1/2019, Eastern Time",419349
US48,"12/1/2019, Eastern Time",
US48,"12/2/2019, Eastern Time",444670
US48,"12/2/2019, Eastern Time",
US48,"12/3/2019, Eastern Time",444219
US48,"12/3/2019, Eastern Time",
US48,"12/4/2019, Eastern Time",442241
US48,"12/4/2019, Eastern Time",
US48,"12/5/2019, Eastern Time",437644
US48,"12/5/2019, Eastern Time",
US48,"12/6/2019, Eastern Time",436053
US48,"12/6/2019, Eastern Time",
US48,"12/7/2019, Eastern Time",416930
US48,"12/7/2019, Eastern Time",
US48,"12/8/2019, Eastern Time",416972
US48,"12/8/2019, Eastern Time",
US48,"12/9/2019, Eastern Time",426759
US48,"12/9/2019, Eastern Time",
US48,"12/10/2019, Eastern Time",417917
US48,"12/10/2019, Eastern Time",
US48,"12/11/2019, Eastern Time",444287
US48,"12/11/2019, Eastern Time",
US48,"12/12/2019, Eastern Time",453983
US48,"12/12/2019, Eastern Time",
US48,"12/13/2019, Eastern Time",439592
US48,"12/13/2019, Eastern Time",
US48,"12/14/2019, Eastern Time",397589
US48,"12/14/2019, Eastern Time",
