"Region Code","Timestamp (Hour Ending)","NY Demand (MWh)"
US48,"6/23/2021, Eastern Time",
US48,"6/24/2021, Eastern Time",411361
US48,"6/24/2021, Eastern Time",
US48,"6/25/2021, Eastern Time",435296
US48,"6/25/2021, Eastern Time",
US48,"6/26/2021, Eastern Time",464480
US48,"6/26/2021, Eastern Time",
US48,"6/27/2021, Eastern Time",510104
US48,"6/27/2021, Eastern Time",
US48,"6/28/2021, Eastern Time",594510
US48,"6/28/2021, Eastern Time",
US48,"6/29/2021, Eastern Time",618929
US48,"6/29/2021, Eastern Time",
US48,"6/30/2021, Eastern Time",614517
US48,"6/30/2021, Eastern Time",
US48,"7/1/2021, Eastern Time",529786
US48,"7/1/2021, Eastern Time",
US48,"7/2/2021, Eastern Time",465323
US48,"7/2/2021, Eastern Time",
US48,"7/3/2021, Eastern Time",377791
US48,"7/3/2021, Eastern Time",
US48,"7/4/2021, Eastern Time",372944
US48,"7/4/2021, Eastern Time",
US48,"7/5/2021, Eastern Time",439509
US48,"7/5/2021, Eastern Time",
US48,"7/6/2021, Eastern Time",538613
US48,"7/6/2021, Eastern Time",
US48,"7/7/2021, Eastern Time",550353
US48,"7/7/2021, Eastern Time",
US48,"7/8/2021, Eastern Time",515975
US48,"7/8/2021, Eastern Time",
US48,"7/9/2021, Eastern Time",498113
US48,"7/9/2021, Eastern Time",
US48,"7/10/2021, Eastern Time",448446
US48,"7/10/2021, Eastern Time",
US48,"7/11/2021, Eastern Time",430384
US48,"7/11/2021, Eastern Time",
US48,"7/12/2021, Eastern Time",496398
US48,"7/12/2021, Eastern Time",
US48,"7/13/2021, Eastern Time",484708
US48,"7/13/2021, Eastern Time",
US48,"7/14/2021, Eastern Time",516042
US48,"7/14/2021, Eastern Time",
US48,"7/15/2021, Eastern Time",551789
US48,"7/15/2021, Eastern Time",
US48,"7/16/2021, Eastern Time",570552
US48,"7/16/2021, Eastern Time",
US48,"7/17/2021, Eastern Time",514869
US48,"7/17/2021, Eastern Time",
US48,"7/18/2021, Eastern Time",474043
US48,"7/18/2021, Eastern Time",
US48,"7/19/2021, Eastern Time",495959
US48,"7/19/2021, Eastern Time",
US48,"7/20/2021, Eastern Time",525650
US48,"7/20/2021, Eastern Time",
US48,"7/21/2021, Eastern Time",491012
US48,"7/21/2021, Eastern Time",
US48,"7/22/2021, Eastern Time",459845
US48,"7/22/2021, Eastern Time",
US48,"7/23/2021, Eastern Time",458287
US48,"7/23/2021, Eastern Time",
US48,"7/24/2021, Eastern Time",436459
US48,"7/24/2021, Eastern Time",
US48,"7/25/2021, Eastern Time",463355
US48,"7/25/2021, Eastern Time",
US48,"7/26/2021, Eastern Time",532521
US48,"7/26/2021, Eastern Time",
US48,"7/27/2021, Eastern Time",522558
US48,"7/27/2021, Eastern Time",
US48,"7/28/2021, Eastern Time",490337
US48,"7/28/2021, Eastern Time",
US48,"7/29/2021, Eastern Time",471653
US48,"7/29/2021, Eastern Time",
US48,"7/30/2021, Eastern Time",455163
US48,"7/30/2021, Eastern Time",
US48,"7/31/2021, Eastern Time",384501
US48,"7/31/2021, Eastern Time",
US48,"8/1/2021, Eastern Time",393980
US48,"8/1/2021, Eastern Time",
US48,"8/2/2021, Eastern Time",432120
US48,"8/2/2021, Eastern Time",
US48,"8/3/2021, Eastern Time",428325
US48,"8/3/2021, Eastern Time",
US48,"8/4/2021, Eastern Time",435027
US48,"8/4/2021, Eastern Time",
US48,"8/5/2021, Eastern Time",453627
US48,"8/5/2021, Eastern Time",
US48,"8/6/2021, Eastern Time",495648
US48,"8/6/2021, Eastern Time",
US48,"8/7/2021, Eastern Time",480482
US48,"8/7/2021, Eastern Time",
US48,"8/8/2021, Eastern Time",450707
US48,"8/8/2021, Eastern Time",
US48,"8/9/2021, Eastern Time",506104
US48,"8/9/2021, Eastern Time",
US48,"8/10/2021, Eastern Time",533246
US48,"8/10/2021, Eastern Time",
US48,"8/11/2021, Eastern Time",576272
US48,"8/11/2021, Eastern Time",
US48,"8/12/2021, Eastern Time",591527
US48,"8/12/2021, Eastern Time",
US48,"8/13/2021, Eastern Time",600360
US48,"8/13/2021, Eastern Time",
US48,"8/14/2021, Eastern Time",530336
US48,"8/14/2021, Eastern Time",
US48,"8/15/2021, Eastern Time",440552
US48,"8/15/2021, Eastern Time",
US48,"8/16/2021, Eastern Time",472967
US48,"8/16/2021, Eastern Time",
US48,"8/17/2021, Eastern Time",494718
US48,"8/17/2021, Eastern Time",
US48,"8/18/2021, Eastern Time",516433
US48,"8/18/2021, Eastern Time",
US48,"8/19/2021, Eastern Time",543100
US48,"8/19/2021, Eastern Time",
US48,"8/20/2021, Eastern Time",525709
US48,"8/20/2021, Eastern Time",
US48,"8/21/2021, Eastern Time",500330
US48,"8/21/2021, Eastern Time",
US48,"8/22/2021, Eastern Time",474030
US48,"8/22/2021, Eastern Time",
US48,"8/23/2021, Eastern Time",514700
US48,"8/23/2021, Eastern Time",
US48,"8/24/2021, Eastern Time",545593
US48,"8/24/2021, Eastern Time",
US48,"8/25/2021, Eastern Time",565729
US48,"8/25/2021, Eastern Time",
US48,"8/26/2021, Eastern Time",598650
US48,"8/26/2021, Eastern Time",
US48,"8/27/2021, Eastern Time",583902
US48,"8/27/2021, Eastern Time",
US48,"8/28/2021, Eastern Time",471359
US48,"8/28/2021, Eastern Time",
US48,"8/29/2021, Eastern Time",444715
US48,"8/29/2021, Eastern Time",
US48,"8/30/2021, Eastern Time",528948
US48,"8/30/2021, Eastern Time",
US48,"8/31/2021, Eastern Time",508719
US48,"8/31/2021, Eastern Time",
US48,"9/1/2021, Eastern Time",455094
US48,"9/1/2021, Eastern Time",
US48,"9/2/2021, Eastern Time",404896
US48,"9/2/2021, Eastern Time",
US48,"9/3/2021, Eastern Time",394874
US48,"9/3/2021, Eastern Time",
US48,"9/4/2021, Eastern Time",381463
US48,"9/4/2021, Eastern Time",
US48,"9/5/2021, Eastern Time",390216
US48,"9/5/2021, Eastern Time",
US48,"9/6/2021, Eastern Time",411241
US48,"9/6/2021, Eastern Time",
US48,"9/7/2021, Eastern Time",431277
US48,"9/7/2021, Eastern Time",
US48,"9/8/2021, Eastern Time",469124
US48,"9/8/2021, Eastern Time",
US48,"9/9/2021, Eastern Time",447704
US48,"9/9/2021, Eastern Time",
US48,"9/10/2021, Eastern Time",405248
US48,"9/10/2021, Eastern Time",
US48,"9/11/2021, Eastern Time",379406
US48,"9/11/2021, Eastern Time",
US48,"9/12/2021, Eastern Time",414037
US48,"9/12/2021, Eastern Time",
US48,"9/13/2021, Eastern Time",476225
US48,"9/13/2021, Eastern Time",
US48,"9/14/2021, Eastern Time",466466
US48,"9/14/2021, Eastern Time",
US48,"9/15/2021, Eastern Time",498502
US48,"9/15/2021, Eastern Time",
US48,"9/16/2021, Eastern Time",455728
US48,"9/16/2021, Eastern Time",
US48,"9/17/2021, Eastern Time",457534
US48,"9/17/2021, Eastern Time",
US48,"9/18/2021, Eastern Time",442843
US48,"9/18/2021, Eastern Time",
US48,"9/19/2021, Eastern Time",389462
US48,"9/19/2021, Eastern Time",
US48,"9/20/2021, Eastern Time",414650
US48,"9/20/2021, Eastern Time",
US48,"9/21/2021, Eastern Time",420718
US48,"9/21/2021, Eastern Time",
US48,"9/22/2021, Eastern Time",465200
US48,"9/22/2021, Eastern Time",
US48,"9/23/2021, Eastern Time",472433
US48,"9/23/2021, Eastern Time",
US48,"9/24/2021, Eastern Time",398403
US48,"9/24/2021, Eastern Time",
US48,"9/25/2021, Eastern Time",361999
US48,"9/25/2021, Eastern Time",
US48,"9/26/2021, Eastern Time",349913
US48,"9/26/2021, Eastern Time",
US48,"9/27/2021, Eastern Time",395893
US48,"9/27/2021, Eastern Time",
US48,"9/28/2021, Eastern Time",401475
US48,"9/28/2021, Eastern Time",
US48,"9/29/2021, Eastern Time",371318
US48,"9/29/2021, Eastern Time",
US48,"9/30/2021, Eastern Time",368584
US48,"9/30/2021, Eastern Time",
US48,"10/1/2021, Eastern Time",360615
US48,"10/1/2021, Eastern Time",
US48,"10/2/2021, Eastern Time",345926
US48,"10/2/2021, Eastern Time",
US48,"10/3/2021, Eastern Time",363003
US48,"10/3/2021, Eastern Time",
US48,"10/4/2021, Eastern Time",407602
US48,"10/4/2021, Eastern Time",
US48,"10/5/2021, Eastern Time",385804
US48,"10/5/2021, Eastern Time",
US48,"10/6/2021, Eastern Time",384145
US48,"10/6/2021, Eastern Time",
US48,"10/7/2021, Eastern Time",392990
US48,"10/7/2021, Eastern Time",
US48,"10/8/2021, Eastern Time",396250
US48,"10/8/2021, Eastern Time",
US48,"10/9/2021, Eastern Time",356688
US48,"10/9/2021, Eastern Time",
US48,"10/10/2021, Eastern Time",350618
US48,"10/10/2021, Eastern Time",
US48,"10/11/2021, Eastern Time",380322
US48,"10/11/2021, Eastern Time",
US48,"10/12/2021, Eastern Time",389922
US48,"10/12/2021, Eastern Time",
US48,"10/13/2021, Eastern Time",392677
US48,"10/13/2021, Eastern Time",
US48,"10/14/2021, Eastern Time",398505
US48,"10/14/2021, Eastern Time",
US48,"10/15/2021, Eastern Time",407906
US48,"10/15/2021, Eastern Time",
US48,"10/16/2021, Eastern Time",381062
US48,"10/16/2021, Eastern Time",
US48,"10/17/2021, Eastern Time",338428
US48,"10/17/2021, Eastern Time",
US48,"10/18/2021, Eastern Time",366490
US48,"10/18/2021, Eastern Time",
US48,"10/19/2021, Eastern Time",366013
US48,"10/19/2021, Eastern Time",
US48,"10/20/2021, Eastern Time",372814
US48,"10/20/2021, Eastern Time",
US48,"10/21/2021, Eastern Time",379073
US48,"10/21/2021, Eastern Time",
US48,"10/22/2021, Eastern Time",373467
US48,"10/22/2021, Eastern Time",
US48,"10/23/2021, Eastern Time",343715
US48,"10/23/2021, Eastern Time",
US48,"10/24/2021, Eastern Time",338150
US48,"10/24/2021, Eastern Time",
US48,"10/25/2021, Eastern Time",382666
US48,"10/25/2021, Eastern Time",
US48,"10/26/2021, Eastern Time",386916
US48,"10/26/2021, Eastern Time",
US48,"10/27/2021, Eastern Time",372780
US48,"10/27/2021, Eastern Time",
US48,"10/28/2021, Eastern Time",370213
US48,"10/28/2021, Eastern Time",
US48,"10/29/2021, Eastern Time",373093
US48,"10/29/2021, Eastern Time",
US48,"10/30/2021, Eastern Time",354960
US48,"10/30/2021, Eastern Time",
US48,"10/31/2021, Eastern Time",341288
US48,"10/31/2021, Eastern Time",
US48,"11/1/2021, Eastern Time",368267
US48,"11/1/2021, Eastern Time",
US48,"11/2/2021, Eastern Time",381553
US48,"11/2/2021, Eastern Time",
US48,"11/3/2021, Eastern Time",387462
US48,"11/3/2021, Eastern Time",
US48,"11/4/2021, Eastern Time",392496
US48,"11/4/2021, Eastern Time",
US48,"11/5/2021, Eastern Time",388933
US48,"11/5/2021, Eastern Time",
US48,"11/6/2021, Eastern Time",362899
US48,"11/6/2021, Eastern Time",
US48,"11/7/2021, Eastern Time",370979
US48,"11/7/2021, Eastern Time",
US48,"11/8/2021, Eastern Time",378526
US48,"11/8/2021, Eastern Time",
US48,"11/9/2021, Eastern Time",378210
US48,"11/9/2021, Eastern Time",
US48,"11/10/2021, Eastern Time",371055
US48,"11/10/2021, Eastern Time",
US48,"11/11/2021, Eastern Time",378296
US48,"11/11/2021, Eastern Time",
US48,"11/12/2021, Eastern Time",380179
US48,"11/12/2021, Eastern Time",
US48,"11/13/2021, Eastern Time",363727
US48,"11/13/2021, Eastern Time",
US48,"11/14/2021, Eastern Time",364484
US48,"11/14/2021, Eastern Time",
US48,"11/15/2021, Eastern Time",401029
US48,"11/15/2021, Eastern Time",
US48,"11/16/2021, Eastern Time",401603
US48,"11/16/2021, Eastern Time",
US48,"11/17/2021, Eastern Time",400827
US48,"11/17/2021, Eastern Time",
US48,"11/18/2021, Eastern Time",386099
US48,"11/18/2021, Eastern Time",
US48,"11/19/2021, Eastern Time",395872
US48,"11/19/2021, Eastern Time",
US48,"11/20/2021, Eastern Time",377006
US48,"11/20/2021, Eastern Time",
US48,"11/21/2021, Eastern Time",365167
US48,"11/21/2021, Eastern Time",
US48,"11/22/2021, Eastern Time",400669
US48,"11/22/2021, Eastern Time",
US48,"11/23/2021, Eastern Time",415459
US48,"11/23/2021, Eastern Time",
US48,"11/24/2021, Eastern Time",411563
US48,"11/24/2021, Eastern Time",
US48,"11/25/2021, Eastern Time",368786
US48,"11/25/2021, Eastern Time",
US48,"11/26/2021, Eastern Time",383990
US48,"11/26/2021, Eastern Time",
US48,"11/27/2021, Eastern Time",390358
US48,"11/27/2021, Eastern Time",
US48,"11/28/2021, Eastern Time",397107
US48,"11/28/2021, Eastern Time",
US48,"11/29/2021, Eastern Time",424413
US48,"11/29/2021, Eastern Time",
US48,"11/30/2021, Eastern Time",432433
US48,"11/30/2021, Eastern Time",
US48,"12/1/2021, Eastern Time",414962
US48,"12/1/2021, Eastern Time",
US48,"12/2/2021, Eastern Time",409290
US48,"12/2/2021, Eastern Time",
US48,"12/3/2021, Eastern Time",410901
US48,"12/3/2021, Eastern Time",
US48,"12/4/2021, Eastern Time",393324
US48,"12/4/2021, Eastern Time",
US48,"12/5/2021, Eastern Time",386815
US48,"12/5/2021, Eastern Time",
US48,"12/6/2021, Eastern Time",409530
US48,"12/6/2021, Eastern Time",
US48,"12/7/2021, Eastern Time",424133
US48,"12/7/2021, Eastern Time",
US48,"12/8/2021, Eastern Time",436185
US48,"12/8/2021, Eastern Time",
US48,"12/9/2021, Eastern Time",439318
US48,"12/9/2021, Eastern Time",
US48,"12/10/2021, Eastern Time",421014
US48,"12/10/2021, Eastern Time",
US48,"12/11/2021, Eastern Time",385857
US48,"12/11/2021, Eastern Time",
US48,"12/12/2021, Eastern Time",374538
US48,"12/12/2021, Eastern Time",
US48,"12/13/2021, Eastern Time",407557
US48,"12/13/2021, Eastern Time",
US48,"12/14/2021, Eastern Time",406508
US48,"12/14/2021, Eastern Time",
