Region Code,Timestamp (Hour Ending),NY Demand (MWh)
US48,"4/12/2016, Eastern Time",
US48,"4/13/2016, Eastern Time",395546
US48,"4/13/2016, Eastern Time",
US48,"4/14/2016, Eastern Time",390384
US48,"4/14/2016, Eastern Time",
US48,"4/15/2016, Eastern Time",382457
US48,"4/15/2016, Eastern Time",
US48,"4/16/2016, Eastern Time",350109
US48,"4/16/2016, Eastern Time",
US48,"4/17/2016, Eastern Time",343811
US48,"4/17/2016, Eastern Time",
US48,"4/18/2016, Eastern Time",384373
US48,"4/18/2016, Eastern Time",
US48,"4/19/2016, Eastern Time",384410
US48,"4/19/2016, Eastern Time",
US48,"4/20/2016, Eastern Time",381597
US48,"4/20/2016, Eastern Time",
US48,"4/21/2016, Eastern Time",385707
US48,"4/21/2016, Eastern Time",
US48,"4/22/2016, Eastern Time",393395
US48,"4/22/2016, Eastern Time",
US48,"4/23/2016, Eastern Time",355400
US48,"4/23/2016, Eastern Time",
US48,"4/24/2016, Eastern Time",338274
US48,"4/24/2016, Eastern Time",
US48,"4/25/2016, Eastern Time",379651
US48,"4/25/2016, Eastern Time",
US48,"4/26/2016, Eastern Time",390143
US48,"4/26/2016, Eastern Time",
US48,"4/27/2016, Eastern Time",380761
US48,"4/27/2016, Eastern Time",
US48,"4/28/2016, Eastern Time",380292
US48,"4/28/2016, Eastern Time",
US48,"4/29/2016, Eastern Time",378338
US48,"4/29/2016, Eastern Time",
US48,"4/30/2016, Eastern Time",345656
US48,"4/30/2016, Eastern Time",
US48,"5/1/2016, Eastern Time",354029
US48,"5/1/2016, Eastern Time",
US48,"5/2/2016, Eastern Time",389656
US48,"5/2/2016, Eastern Time",
US48,"5/3/2016, Eastern Time",388870
US48,"5/3/2016, Eastern Time",
US48,"5/4/2016, Eastern Time",389153
US48,"5/4/2016, Eastern Time",
US48,"5/5/2016, Eastern Time",387357
US48,"5/5/2016, Eastern Time",
US48,"5/6/2016, Eastern Time",387433
US48,"5/6/2016, Eastern Time",
US48,"5/7/2016, Eastern Time",351745
US48,"5/7/2016, Eastern Time",
US48,"5/8/2016, Eastern Time",339347
US48,"5/8/2016, Eastern Time",
US48,"5/9/2016, Eastern Time",381843
US48,"5/9/2016, Eastern Time",
US48,"5/10/2016, Eastern Time",380371
US48,"5/10/2016, Eastern Time",
US48,"5/11/2016, Eastern Time",383365
US48,"5/11/2016, Eastern Time",
US48,"5/12/2016, Eastern Time",392690
US48,"5/12/2016, Eastern Time",
US48,"5/13/2016, Eastern Time",388835
US48,"5/13/2016, Eastern Time",
US48,"5/14/2016, Eastern Time",355827
US48,"5/14/2016, Eastern Time",
US48,"5/15/2016, Eastern Time",347942
US48,"5/15/2016, Eastern Time",
US48,"5/16/2016, Eastern Time",384877
US48,"5/16/2016, Eastern Time",
US48,"5/17/2016, Eastern Time",387040
US48,"5/17/2016, Eastern Time",
US48,"5/18/2016, Eastern Time",384141
US48,"5/18/2016, Eastern Time",
US48,"5/19/2016, Eastern Time",385972
US48,"5/19/2016, Eastern Time",
US48,"5/20/2016, Eastern Time",386059
US48,"5/20/2016, Eastern Time",
US48,"5/21/2016, Eastern Time",354539
US48,"5/21/2016, Eastern Time",
US48,"5/22/2016, Eastern Time",348224
US48,"5/22/2016, Eastern Time",
US48,"5/23/2016, Eastern Time",396988
US48,"5/23/2016, Eastern Time",
US48,"5/24/2016, Eastern Time",402394
US48,"5/24/2016, Eastern Time",
US48,"5/25/2016, Eastern Time",427953
US48,"5/25/2016, Eastern Time",
US48,"5/26/2016, Eastern Time",464577
US48,"5/26/2016, Eastern Time",
US48,"5/27/2016, Eastern Time",485795
US48,"5/27/2016, Eastern Time",
US48,"5/28/2016, Eastern Time",476955
US48,"5/28/2016, Eastern Time",
US48,"5/29/2016, Eastern Time",461421
US48,"5/29/2016, Eastern Time",
US48,"5/30/2016, Eastern Time",451554
US48,"5/30/2016, Eastern Time",
US48,"5/31/2016, Eastern Time",496397
US48,"5/31/2016, Eastern Time",
US48,"6/1/2016, Eastern Time",478394
US48,"6/1/2016, Eastern Time",
US48,"6/2/2016, Eastern Time",462576
US48,"6/2/2016, Eastern Time",
US48,"6/3/2016, Eastern Time",445152
US48,"6/3/2016, Eastern Time",
US48,"6/4/2016, Eastern Time",434092
US48,"6/4/2016, Eastern Time",
US48,"6/5/2016, Eastern Time",411260
US48,"6/5/2016, Eastern Time",
US48,"6/6/2016, Eastern Time",468012
US48,"6/6/2016, Eastern Time",
US48,"6/7/2016, Eastern Time",470456
US48,"6/7/2016, Eastern Time",
US48,"6/8/2016, Eastern Time",409354
US48,"6/8/2016, Eastern Time",
US48,"6/9/2016, Eastern Time",395224
US48,"6/9/2016, Eastern Time",
US48,"6/10/2016, Eastern Time",403893
US48,"6/10/2016, Eastern Time",
US48,"6/11/2016, Eastern Time",410372
US48,"6/11/2016, Eastern Time",
US48,"6/12/2016, Eastern Time",417305
US48,"6/12/2016, Eastern Time",
US48,"6/13/2016, Eastern Time",415481
US48,"6/13/2016, Eastern Time",
US48,"6/14/2016, Eastern Time",425817
US48,"6/14/2016, Eastern Time",
US48,"6/15/2016, Eastern Time",455722
US48,"6/15/2016, Eastern Time",
US48,"6/16/2016, Eastern Time",466914
US48,"6/16/2016, Eastern Time",
US48,"6/17/2016, Eastern Time",456203
US48,"6/17/2016, Eastern Time",
US48,"6/18/2016, Eastern Time",431359
US48,"6/18/2016, Eastern Time",
US48,"6/19/2016, Eastern Time",443175
US48,"6/19/2016, Eastern Time",
US48,"6/20/2016, Eastern Time",514518
US48,"6/20/2016, Eastern Time",
US48,"6/21/2016, Eastern Time",511294
US48,"6/21/2016, Eastern Time",
US48,"6/22/2016, Eastern Time",488358
US48,"6/22/2016, Eastern Time",
US48,"6/23/2016, Eastern Time",479537
US48,"6/23/2016, Eastern Time",
US48,"6/24/2016, Eastern Time",481978
US48,"6/24/2016, Eastern Time",
US48,"6/25/2016, Eastern Time",451471
US48,"6/25/2016, Eastern Time",
US48,"6/26/2016, Eastern Time",463571
US48,"6/26/2016, Eastern Time",
US48,"6/27/2016, Eastern Time",512260
US48,"6/27/2016, Eastern Time",
US48,"6/28/2016, Eastern Time",493905
US48,"6/28/2016, Eastern Time",
US48,"6/29/2016, Eastern Time",495912
US48,"6/29/2016, Eastern Time",
US48,"6/30/2016, Eastern Time",493582
US48,"6/30/2016, Eastern Time",
US48,"7/1/2016, Eastern Time",483254
US48,"7/1/2016, Eastern Time",
US48,"7/2/2016, Eastern Time",413058
US48,"7/2/2016, Eastern Time",
US48,"7/3/2016, Eastern Time",402898
US48,"7/3/2016, Eastern Time",
US48,"7/4/2016, Eastern Time",432542
US48,"7/4/2016, Eastern Time",
US48,"7/5/2016, Eastern Time",532705
US48,"7/5/2016, Eastern Time",
US48,"7/6/2016, Eastern Time",584045
US48,"7/6/2016, Eastern Time",
US48,"7/7/2016, Eastern Time",597372
US48,"7/7/2016, Eastern Time",
US48,"7/8/2016, Eastern Time",559350
US48,"7/8/2016, Eastern Time",
US48,"7/9/2016, Eastern Time",447077
US48,"7/9/2016, Eastern Time",
US48,"7/10/2016, Eastern Time",436838
US48,"7/10/2016, Eastern Time",
US48,"7/11/2016, Eastern Time",480308
US48,"7/11/2016, Eastern Time",
US48,"7/12/2016, Eastern Time",512734
US48,"7/12/2016, Eastern Time",
US48,"7/13/2016, Eastern Time",555790
US48,"7/13/2016, Eastern Time",
US48,"7/14/2016, Eastern Time",582458
US48,"7/14/2016, Eastern Time",
US48,"7/15/2016, Eastern Time",593250
US48,"7/15/2016, Eastern Time",
US48,"7/16/2016, Eastern Time",521982
US48,"7/16/2016, Eastern Time",
US48,"7/17/2016, Eastern Time",517854
US48,"7/17/2016, Eastern Time",
US48,"7/18/2016, Eastern Time",587338
US48,"7/18/2016, Eastern Time",
US48,"7/19/2016, Eastern Time",528525
US48,"7/19/2016, Eastern Time",
US48,"7/20/2016, Eastern Time",505849
US48,"7/20/2016, Eastern Time",
US48,"7/21/2016, Eastern Time",546989
US48,"7/21/2016, Eastern Time",
US48,"7/22/2016, Eastern Time",609430
US48,"7/22/2016, Eastern Time",
US48,"7/23/2016, Eastern Time",581087
US48,"7/23/2016, Eastern Time",
US48,"7/24/2016, Eastern Time",543242
US48,"7/24/2016, Eastern Time",
US48,"7/25/2016, Eastern Time",590647
US48,"7/25/2016, Eastern Time",
US48,"7/26/2016, Eastern Time",587686
US48,"7/26/2016, Eastern Time",
US48,"7/27/2016, Eastern Time",590099
US48,"7/27/2016, Eastern Time",
US48,"7/28/2016, Eastern Time",601714
US48,"7/28/2016, Eastern Time",
US48,"7/29/2016, Eastern Time",562057
US48,"7/29/2016, Eastern Time",
US48,"7/30/2016, Eastern Time",508899
US48,"7/30/2016, Eastern Time",
US48,"7/31/2016, Eastern Time",486221
US48,"7/31/2016, Eastern Time",
US48,"8/1/2016, Eastern Time",512999
US48,"8/1/2016, Eastern Time",
US48,"8/2/2016, Eastern Time",499932
US48,"8/2/2016, Eastern Time",
US48,"8/3/2016, Eastern Time",498402
US48,"8/3/2016, Eastern Time",
US48,"8/4/2016, Eastern Time",515514
US48,"8/4/2016, Eastern Time",
US48,"8/5/2016, Eastern Time",530927
US48,"8/5/2016, Eastern Time",
US48,"8/6/2016, Eastern Time",521528
US48,"8/6/2016, Eastern Time",
US48,"8/7/2016, Eastern Time",490798
US48,"8/7/2016, Eastern Time",
US48,"8/8/2016, Eastern Time",530192
US48,"8/8/2016, Eastern Time",
US48,"8/9/2016, Eastern Time",546158
US48,"8/9/2016, Eastern Time",
US48,"8/10/2016, Eastern Time",592511
US48,"8/10/2016, Eastern Time",
US48,"8/11/2016, Eastern Time",638307
US48,"8/11/2016, Eastern Time",
US48,"8/12/2016, Eastern Time",638114
US48,"8/12/2016, Eastern Time",
US48,"8/13/2016, Eastern Time",624708
US48,"8/13/2016, Eastern Time",
US48,"8/14/2016, Eastern Time",601622
US48,"8/14/2016, Eastern Time",
US48,"8/15/2016, Eastern Time",608798
US48,"8/15/2016, Eastern Time",
US48,"8/16/2016, Eastern Time",615010
US48,"8/16/2016, Eastern Time",
US48,"8/17/2016, Eastern Time",583004
US48,"8/17/2016, Eastern Time",
US48,"8/18/2016, Eastern Time",560274
US48,"8/18/2016, Eastern Time",
US48,"8/19/2016, Eastern Time",566913
US48,"8/19/2016, Eastern Time",
US48,"8/20/2016, Eastern Time",526829
US48,"8/20/2016, Eastern Time",
US48,"8/21/2016, Eastern Time",518353
US48,"8/21/2016, Eastern Time",
US48,"8/22/2016, Eastern Time",489232
US48,"8/22/2016, Eastern Time",
US48,"8/23/2016, Eastern Time",467985
US48,"8/23/2016, Eastern Time",
US48,"8/24/2016, Eastern Time",512709
US48,"8/24/2016, Eastern Time",
US48,"8/25/2016, Eastern Time",537853
US48,"8/25/2016, Eastern Time",
US48,"8/26/2016, Eastern Time",581612
US48,"8/26/2016, Eastern Time",
US48,"8/27/2016, Eastern Time",514313
US48,"8/27/2016, Eastern Time",
US48,"8/28/2016, Eastern Time",513766
US48,"8/28/2016, Eastern Time",
US48,"8/29/2016, Eastern Time",565688
US48,"8/29/2016, Eastern Time",
US48,"8/30/2016, Eastern Time",528379
US48,"8/30/2016, Eastern Time",
US48,"8/31/2016, Eastern Time",542988
US48,"8/31/2016, Eastern Time",
US48,"9/1/2016, Eastern Time",508450
US48,"9/1/2016, Eastern Time",
US48,"9/2/2016, Eastern Time",466216
US48,"9/2/2016, Eastern Time",
US48,"9/3/2016, Eastern Time",410840
US48,"9/3/2016, Eastern Time",
US48,"9/4/2016, Eastern Time",402344
US48,"9/4/2016, Eastern Time",
US48,"9/5/2016, Eastern Time",421658
US48,"9/5/2016, Eastern Time",
US48,"9/6/2016, Eastern Time",492259
US48,"9/6/2016, Eastern Time",
US48,"9/7/2016, Eastern Time",529481
US48,"9/7/2016, Eastern Time",
US48,"9/8/2016, Eastern Time",570478
US48,"9/8/2016, Eastern Time",
US48,"9/9/2016, Eastern Time",598998
US48,"9/9/2016, Eastern Time",
US48,"9/10/2016, Eastern Time",557567
US48,"9/10/2016, Eastern Time",
US48,"9/11/2016, Eastern Time",486612
US48,"9/11/2016, Eastern Time",
US48,"9/12/2016, Eastern Time",454166
US48,"9/12/2016, Eastern Time",
US48,"9/13/2016, Eastern Time",469008
US48,"9/13/2016, Eastern Time",
US48,"9/14/2016, Eastern Time",495476
US48,"9/14/2016, Eastern Time",
US48,"9/15/2016, Eastern Time",434997
US48,"9/15/2016, Eastern Time",
US48,"9/16/2016, Eastern Time",423295
US48,"9/16/2016, Eastern Time",
US48,"9/17/2016, Eastern Time",402961
US48,"9/17/2016, Eastern Time",
US48,"9/18/2016, Eastern Time",447486
US48,"9/18/2016, Eastern Time",
US48,"9/19/2016, Eastern Time",488768
US48,"9/19/2016, Eastern Time",
US48,"9/20/2016, Eastern Time",492277
US48,"9/20/2016, Eastern Time",
US48,"9/21/2016, Eastern Time",477880
US48,"9/21/2016, Eastern Time",
US48,"9/22/2016, Eastern Time",473093
US48,"9/22/2016, Eastern Time",
US48,"9/23/2016, Eastern Time",468093
US48,"9/23/2016, Eastern Time",
US48,"9/24/2016, Eastern Time",385811
US48,"9/24/2016, Eastern Time",
US48,"9/25/2016, Eastern Time",359170
US48,"9/25/2016, Eastern Time",
US48,"9/26/2016, Eastern Time",402714
US48,"9/26/2016, Eastern Time",
US48,"9/27/2016, Eastern Time",422276
US48,"9/27/2016, Eastern Time",
US48,"9/28/2016, Eastern Time",412543
US48,"9/28/2016, Eastern Time",
US48,"9/29/2016, Eastern Time",399695
US48,"9/29/2016, Eastern Time",
US48,"9/30/2016, Eastern Time",392993
US48,"9/30/2016, Eastern Time",
US48,"10/1/2016, Eastern Time",365547
US48,"10/1/2016, Eastern Time",
US48,"10/2/2016, Eastern Time",359507
US48,"10/2/2016, Eastern Time",
US48,"10/3/2016, Eastern Time",398062
US48,"10/3/2016, Eastern Time",
US48,"10/4/2016, Eastern Time",398550
US48,"10/4/2016, Eastern Time",
US48,"10/5/2016, Eastern Time",393350
US48,"10/5/2016, Eastern Time",
US48,"10/6/2016, Eastern Time",398641
US48,"10/6/2016, Eastern Time",
US48,"10/7/2016, Eastern Time",398281
US48,"10/7/2016, Eastern Time",
US48,"10/8/2016, Eastern Time",369945
US48,"10/8/2016, Eastern Time",
US48,"10/9/2016, Eastern Time",356370
US48,"10/9/2016, Eastern Time",
US48,"10/10/2016, Eastern Time",379442
US48,"10/10/2016, Eastern Time",
US48,"10/11/2016, Eastern Time",391118
US48,"10/11/2016, Eastern Time",
US48,"10/12/2016, Eastern Time",390495
US48,"10/12/2016, Eastern Time",
US48,"10/13/2016, Eastern Time",396030
US48,"10/13/2016, Eastern Time",
US48,"10/14/2016, Eastern Time",386333
US48,"10/14/2016, Eastern Time",
US48,"10/15/2016, Eastern Time",359352
US48,"10/15/2016, Eastern Time",
US48,"10/16/2016, Eastern Time",357053
US48,"10/16/2016, Eastern Time",
US48,"10/17/2016, Eastern Time",410985
US48,"10/17/2016, Eastern Time",
US48,"10/18/2016, Eastern Time",432486
US48,"10/18/2016, Eastern Time",
US48,"10/19/2016, Eastern Time",434865
US48,"10/19/2016, Eastern Time",
US48,"10/20/2016, Eastern Time",410673
US48,"10/20/2016, Eastern Time",
US48,"10/21/2016, Eastern Time",417004
US48,"10/21/2016, Eastern Time",
US48,"10/22/2016, Eastern Time",371042
US48,"10/22/2016, Eastern Time",
US48,"10/23/2016, Eastern Time",357153
US48,"10/23/2016, Eastern Time",
US48,"10/24/2016, Eastern Time",392153
US48,"10/24/2016, Eastern Time",
US48,"10/25/2016, Eastern Time",400197
US48,"10/25/2016, Eastern Time",
US48,"10/26/2016, Eastern Time",404773
US48,"10/26/2016, Eastern Time",
US48,"10/27/2016, Eastern Time",420852
US48,"10/27/2016, Eastern Time",
US48,"10/28/2016, Eastern Time",404240
US48,"10/28/2016, Eastern Time",
US48,"10/29/2016, Eastern Time",374654
US48,"10/29/2016, Eastern Time",
US48,"10/30/2016, Eastern Time",363196
US48,"10/30/2016, Eastern Time",
US48,"10/31/2016, Eastern Time",394502
US48,"10/31/2016, Eastern Time",
US48,"11/1/2016, Eastern Time",402594
US48,"11/1/2016, Eastern Time",
US48,"11/2/2016, Eastern Time",397112
US48,"11/2/2016, Eastern Time",
US48,"11/3/2016, Eastern Time",400175
US48,"11/3/2016, Eastern Time",
US48,"11/4/2016, Eastern Time",389796
US48,"11/4/2016, Eastern Time",
US48,"11/5/2016, Eastern Time",367229
US48,"11/5/2016, Eastern Time",
US48,"11/6/2016, Eastern Time",374543
US48,"11/6/2016, Eastern Time",
US48,"11/7/2016, Eastern Time",402872
US48,"11/7/2016, Eastern Time",
US48,"11/8/2016, Eastern Time",402538
US48,"11/8/2016, Eastern Time",
US48,"11/9/2016, Eastern Time",406435
US48,"11/9/2016, Eastern Time",
US48,"11/10/2016, Eastern Time",404296
US48,"11/10/2016, Eastern Time",
US48,"11/11/2016, Eastern Time",398075
US48,"11/11/2016, Eastern Time",
US48,"11/12/2016, Eastern Time",381368
US48,"11/12/2016, Eastern Time",
US48,"11/13/2016, Eastern Time",369822
US48,"11/13/2016, Eastern Time",
US48,"11/14/2016, Eastern Time",402391
US48,"11/14/2016, Eastern Time",
US48,"11/15/2016, Eastern Time",409476
US48,"11/15/2016, Eastern Time",
US48,"11/16/2016, Eastern Time",401748
US48,"11/16/2016, Eastern Time",
US48,"11/17/2016, Eastern Time",400536
US48,"11/17/2016, Eastern Time",
US48,"11/18/2016, Eastern Time",396784
US48,"11/18/2016, Eastern Time",
US48,"11/19/2016, Eastern Time",372699
US48,"11/19/2016, Eastern Time",
US48,"11/20/2016, Eastern Time",394727
US48,"11/20/2016, Eastern Time",
US48,"11/21/2016, Eastern Time",440793
US48,"11/21/2016, Eastern Time",
US48,"11/22/2016, Eastern Time",437344
US48,"11/22/2016, Eastern Time",
US48,"11/23/2016, Eastern Time",425190
US48,"11/23/2016, Eastern Time",
US48,"11/24/2016, Eastern Time",380396
US48,"11/24/2016, Eastern Time",
US48,"11/25/2016, Eastern Time",383496
US48,"11/25/2016, Eastern Time",
US48,"11/26/2016, Eastern Time",378577
US48,"11/26/2016, Eastern Time",
US48,"11/27/2016, Eastern Time",382867
US48,"11/27/2016, Eastern Time",
US48,"11/28/2016, Eastern Time",417102
US48,"11/28/2016, Eastern Time",
US48,"11/29/2016, Eastern Time",419234
US48,"11/29/2016, Eastern Time",
US48,"11/30/2016, Eastern Time",411726
US48,"11/30/2016, Eastern Time",
US48,"12/1/2016, Eastern Time",411508
US48,"12/1/2016, Eastern Time",
US48,"12/2/2016, Eastern Time",414623
US48,"12/2/2016, Eastern Time",
US48,"12/3/2016, Eastern Time",393886
US48,"12/3/2016, Eastern Time",
US48,"12/4/2016, Eastern Time",389617
US48,"12/4/2016, Eastern Time",
US48,"12/5/2016, Eastern Time",429505
US48,"12/5/2016, Eastern Time",
US48,"12/6/2016, Eastern Time",429983
US48,"12/6/2016, Eastern Time",
US48,"12/7/2016, Eastern Time",430580
US48,"12/7/2016, Eastern Time",
US48,"12/8/2016, Eastern Time",434984
US48,"12/8/2016, Eastern Time",
US48,"12/9/2016, Eastern Time",443517
US48,"12/9/2016, Eastern Time",
US48,"12/10/2016, Eastern Time",425286
US48,"12/10/2016, Eastern Time",
US48,"12/11/2016, Eastern Time",424878
US48,"12/11/2016, Eastern Time",
US48,"12/12/2016, Eastern Time",445020
US48,"12/12/2016, Eastern Time",
US48,"12/13/2016, Eastern Time",440463
US48,"12/13/2016, Eastern Time",
US48,"12/14/2016, Eastern Time",447503
