Region Code,Timestamp (Hour Ending),NY Demand (MWh)
US48,"12/12/2018, Eastern Time",
US48,"12/13/2018, Eastern Time",454718
US48,"12/13/2018, Eastern Time",
US48,"12/14/2018, Eastern Time",433964
US48,"12/14/2018, Eastern Time",
US48,"12/15/2018, Eastern Time",400140
US48,"12/15/2018, Eastern Time",
US48,"12/16/2018, Eastern Time",408991
US48,"12/16/2018, Eastern Time",
US48,"12/17/2018, Eastern Time",438198
US48,"12/17/2018, Eastern Time",
US48,"12/18/2018, Eastern Time",453960
US48,"12/18/2018, Eastern Time",
US48,"12/19/2018, Eastern Time",451482
US48,"12/19/2018, Eastern Time",
US48,"12/20/2018, Eastern Time",440892
US48,"12/20/2018, Eastern Time",
US48,"12/21/2018, Eastern Time",418891
US48,"12/21/2018, Eastern Time",
US48,"12/22/2018, Eastern Time",402822
US48,"12/22/2018, Eastern Time",
US48,"12/23/2018, Eastern Time",403902
US48,"12/23/2018, Eastern Time",
US48,"12/24/2018, Eastern Time",411942
US48,"12/24/2018, Eastern Time",
US48,"12/25/2018, Eastern Time",389492
US48,"12/25/2018, Eastern Time",
US48,"12/26/2018, Eastern Time",430513
US48,"12/26/2018, Eastern Time",
US48,"12/27/2018, Eastern Time",426693
US48,"12/27/2018, Eastern Time",
US48,"12/28/2018, Eastern Time",416628
US48,"12/28/2018, Eastern Time",
US48,"12/29/2018, Eastern Time",389396
US48,"12/29/2018, Eastern Time",
US48,"12/30/2018, Eastern Time",402127
US48,"12/30/2018, Eastern Time",
US48,"12/31/2018, Eastern Time",414141
US48,"12/31/2018, Eastern Time",
US48,"1/1/2019, Eastern Time",
US48,"1/1/2019, Eastern Time",
