Region Code,Timestamp (Hour Ending),NY Demand (MWh)
US48,"3/4/2017, Eastern Time",
US48,"3/5/2017, Eastern Time",427382
US48,"3/5/2017, Eastern Time",
US48,"3/6/2017, Eastern Time",435209
US48,"3/6/2017, Eastern Time",
US48,"3/7/2017, Eastern Time",417638
US48,"3/7/2017, Eastern Time",
US48,"3/8/2017, Eastern Time",396302
US48,"3/8/2017, Eastern Time",
US48,"3/9/2017, Eastern Time",398353
US48,"3/9/2017, Eastern Time",
US48,"3/10/2017, Eastern Time",431895
US48,"3/10/2017, Eastern Time",
US48,"3/11/2017, Eastern Time",439647
US48,"3/11/2017, Eastern Time",
US48,"3/12/2017, Eastern Time",415294
US48,"3/12/2017, Eastern Time",
US48,"3/13/2017, Eastern Time",458031
US48,"3/13/2017, Eastern Time",
US48,"3/14/2017, Eastern Time",448339
US48,"3/14/2017, Eastern Time",
US48,"3/15/2017, Eastern Time",463589
US48,"3/15/2017, Eastern Time",
US48,"3/16/2017, Eastern Time",451460
US48,"3/16/2017, Eastern Time",
US48,"3/17/2017, Eastern Time",430335
US48,"3/17/2017, Eastern Time",
US48,"3/18/2017, Eastern Time",410103
US48,"3/18/2017, Eastern Time",
US48,"3/19/2017, Eastern Time",386736
US48,"3/19/2017, Eastern Time",
US48,"3/20/2017, Eastern Time",416799
US48,"3/20/2017, Eastern Time",
US48,"3/21/2017, Eastern Time",405319
US48,"3/21/2017, Eastern Time",
US48,"3/22/2017, Eastern Time",425827
US48,"3/22/2017, Eastern Time",
US48,"3/23/2017, Eastern Time",434789
US48,"3/23/2017, Eastern Time",
US48,"3/24/2017, Eastern Time",419829
US48,"3/24/2017, Eastern Time",
US48,"3/25/2017, Eastern Time",384455
US48,"3/25/2017, Eastern Time",
US48,"3/26/2017, Eastern Time",384720
US48,"3/26/2017, Eastern Time",
US48,"3/27/2017, Eastern Time",410947
US48,"3/27/2017, Eastern Time",
US48,"3/28/2017, Eastern Time",410761
US48,"3/28/2017, Eastern Time",
US48,"3/29/2017, Eastern Time",398065
US48,"3/29/2017, Eastern Time",
US48,"3/30/2017, Eastern Time",405932
US48,"3/30/2017, Eastern Time",
US48,"3/31/2017, Eastern Time",420015
US48,"3/31/2017, Eastern Time",
US48,"4/1/2017, Eastern Time",387953
US48,"4/1/2017, Eastern Time",
US48,"4/2/2017, Eastern Time",361055
US48,"4/2/2017, Eastern Time",
US48,"4/3/2017, Eastern Time",391220
US48,"4/3/2017, Eastern Time",
US48,"4/4/2017, Eastern Time",401496
US48,"4/4/2017, Eastern Time",
US48,"4/5/2017, Eastern Time",395572
US48,"4/5/2017, Eastern Time",
US48,"4/6/2017, Eastern Time",410034
US48,"4/6/2017, Eastern Time",
US48,"4/7/2017, Eastern Time",408580
US48,"4/7/2017, Eastern Time",
US48,"4/8/2017, Eastern Time",372759
US48,"4/8/2017, Eastern Time",
US48,"4/9/2017, Eastern Time",350492
US48,"4/9/2017, Eastern Time",
US48,"4/10/2017, Eastern Time",379868
US48,"4/10/2017, Eastern Time",
US48,"4/11/2017, Eastern Time",383288
US48,"4/11/2017, Eastern Time",
US48,"4/12/2017, Eastern Time",385291
US48,"4/12/2017, Eastern Time",
US48,"4/13/2017, Eastern Time",376896
US48,"4/13/2017, Eastern Time",
US48,"4/14/2017, Eastern Time",365264
US48,"4/14/2017, Eastern Time",
US48,"4/15/2017, Eastern Time",345572
US48,"4/15/2017, Eastern Time",
US48,"4/16/2017, Eastern Time",342903
US48,"4/16/2017, Eastern Time",
US48,"4/17/2017, Eastern Time",379341
US48,"4/17/2017, Eastern Time",
US48,"4/18/2017, Eastern Time",373502
US48,"4/18/2017, Eastern Time",
US48,"4/19/2017, Eastern Time",383458
US48,"4/19/2017, Eastern Time",
US48,"4/20/2017, Eastern Time",383848
US48,"4/20/2017, Eastern Time",
US48,"4/21/2017, Eastern Time",382351
US48,"4/21/2017, Eastern Time",
US48,"4/22/2017, Eastern Time",355595
US48,"4/22/2017, Eastern Time",
US48,"4/23/2017, Eastern Time",339111
US48,"4/23/2017, Eastern Time",
US48,"4/24/2017, Eastern Time",374948
US48,"4/24/2017, Eastern Time",
US48,"4/25/2017, Eastern Time",385831
US48,"4/25/2017, Eastern Time",
US48,"4/26/2017, Eastern Time",366152
US48,"4/26/2017, Eastern Time",
US48,"4/27/2017, Eastern Time",387944
US48,"4/27/2017, Eastern Time",
US48,"4/28/2017, Eastern Time",390373
US48,"4/28/2017, Eastern Time",
US48,"4/29/2017, Eastern Time",374459
US48,"4/29/2017, Eastern Time",
US48,"4/30/2017, Eastern Time",348673
US48,"4/30/2017, Eastern Time",
US48,"5/1/2017, Eastern Time",384299
US48,"5/1/2017, Eastern Time",
US48,"5/2/2017, Eastern Time",391194
US48,"5/2/2017, Eastern Time",
US48,"5/3/2017, Eastern Time",377190
US48,"5/3/2017, Eastern Time",
US48,"5/4/2017, Eastern Time",376908
US48,"5/4/2017, Eastern Time",
US48,"5/5/2017, Eastern Time",386292
US48,"5/5/2017, Eastern Time",
US48,"5/6/2017, Eastern Time",351558
US48,"5/6/2017, Eastern Time",
US48,"5/7/2017, Eastern Time",344667
US48,"5/7/2017, Eastern Time",
US48,"5/8/2017, Eastern Time",379824
US48,"5/8/2017, Eastern Time",
US48,"5/9/2017, Eastern Time",381045
US48,"5/9/2017, Eastern Time",
US48,"5/10/2017, Eastern Time",377194
US48,"5/10/2017, Eastern Time",
US48,"5/11/2017, Eastern Time",375118
US48,"5/11/2017, Eastern Time",
US48,"5/12/2017, Eastern Time",372487
US48,"5/12/2017, Eastern Time",
US48,"5/13/2017, Eastern Time",352762
US48,"5/13/2017, Eastern Time",
US48,"5/14/2017, Eastern Time",337976
US48,"5/14/2017, Eastern Time",
US48,"5/15/2017, Eastern Time",376204
US48,"5/15/2017, Eastern Time",
US48,"5/16/2017, Eastern Time",385580
US48,"5/16/2017, Eastern Time",
US48,"5/17/2017, Eastern Time",432796
US48,"5/17/2017, Eastern Time",
US48,"5/18/2017, Eastern Time",500308
US48,"5/18/2017, Eastern Time",
US48,"5/19/2017, Eastern Time",496759
US48,"5/19/2017, Eastern Time",
US48,"5/20/2017, Eastern Time",369784
US48,"5/20/2017, Eastern Time",
US48,"5/21/2017, Eastern Time",346653
US48,"5/21/2017, Eastern Time",
US48,"5/22/2017, Eastern Time",389279
US48,"5/22/2017, Eastern Time",
US48,"5/23/2017, Eastern Time",387678
US48,"5/23/2017, Eastern Time",
US48,"5/24/2017, Eastern Time",390733
US48,"5/24/2017, Eastern Time",
US48,"5/25/2017, Eastern Time",388671
US48,"5/25/2017, Eastern Time",
US48,"5/26/2017, Eastern Time",388012
US48,"5/26/2017, Eastern Time",
US48,"5/27/2017, Eastern Time",354504
US48,"5/27/2017, Eastern Time",
US48,"5/28/2017, Eastern Time",348284
US48,"5/28/2017, Eastern Time",
US48,"5/29/2017, Eastern Time",354424
US48,"5/29/2017, Eastern Time",
US48,"5/30/2017, Eastern Time",386148
US48,"5/30/2017, Eastern Time",
US48,"5/31/2017, Eastern Time",396455
US48,"5/31/2017, Eastern Time",
US48,"6/1/2017, Eastern Time",405299
US48,"6/1/2017, Eastern Time",
US48,"6/2/2017, Eastern Time",393217
US48,"6/2/2017, Eastern Time",
US48,"6/3/2017, Eastern Time",355551
US48,"6/3/2017, Eastern Time",
US48,"6/4/2017, Eastern Time",353787
US48,"6/4/2017, Eastern Time",
US48,"6/5/2017, Eastern Time",397878
US48,"6/5/2017, Eastern Time",
US48,"6/6/2017, Eastern Time",388237
US48,"6/6/2017, Eastern Time",
US48,"6/7/2017, Eastern Time",382067
US48,"6/7/2017, Eastern Time",
US48,"6/8/2017, Eastern Time",389539
US48,"6/8/2017, Eastern Time",
US48,"6/9/2017, Eastern Time",401787
US48,"6/9/2017, Eastern Time",
US48,"6/10/2017, Eastern Time",409359
US48,"6/10/2017, Eastern Time",
US48,"6/11/2017, Eastern Time",466133
US48,"6/11/2017, Eastern Time",
US48,"6/12/2017, Eastern Time",564692
US48,"6/12/2017, Eastern Time",
US48,"6/13/2017, Eastern Time",582272
US48,"6/13/2017, Eastern Time",
US48,"6/14/2017, Eastern Time",509921
US48,"6/14/2017, Eastern Time",
US48,"6/15/2017, Eastern Time",451177
US48,"6/15/2017, Eastern Time",
US48,"6/16/2017, Eastern Time",440265
US48,"6/16/2017, Eastern Time",
US48,"6/17/2017, Eastern Time",432430
US48,"6/17/2017, Eastern Time",
US48,"6/18/2017, Eastern Time",479400
US48,"6/18/2017, Eastern Time",
US48,"6/19/2017, Eastern Time",528564
US48,"6/19/2017, Eastern Time",
US48,"6/20/2017, Eastern Time",499560
US48,"6/20/2017, Eastern Time",
US48,"6/21/2017, Eastern Time",492586
US48,"6/21/2017, Eastern Time",
US48,"6/22/2017, Eastern Time",493742
US48,"6/22/2017, Eastern Time",
US48,"6/23/2017, Eastern Time",537456
US48,"6/23/2017, Eastern Time",
US48,"6/24/2017, Eastern Time",486436
US48,"6/24/2017, Eastern Time",
US48,"6/25/2017, Eastern Time",441658
US48,"6/25/2017, Eastern Time",
US48,"6/26/2017, Eastern Time",456271
US48,"6/26/2017, Eastern Time",
US48,"6/27/2017, Eastern Time",442474
US48,"6/27/2017, Eastern Time",
US48,"6/28/2017, Eastern Time",440461
US48,"6/28/2017, Eastern Time",
US48,"6/29/2017, Eastern Time",469256
US48,"6/29/2017, Eastern Time",
US48,"6/30/2017, Eastern Time",516425
US48,"6/30/2017, Eastern Time",
US48,"7/1/2017, Eastern Time",481622
US48,"7/1/2017, Eastern Time",
US48,"7/2/2017, Eastern Time",479220
US48,"7/2/2017, Eastern Time",
US48,"7/3/2017, Eastern Time",509765
US48,"7/3/2017, Eastern Time",
US48,"7/4/2017, Eastern Time",454223
US48,"7/4/2017, Eastern Time",
US48,"7/5/2017, Eastern Time",499985
US48,"7/5/2017, Eastern Time",
US48,"7/6/2017, Eastern Time",493099
US48,"7/6/2017, Eastern Time",
US48,"7/7/2017, Eastern Time",494879
US48,"7/7/2017, Eastern Time",
US48,"7/8/2017, Eastern Time",468442
US48,"7/8/2017, Eastern Time",
US48,"7/9/2017, Eastern Time",436430
US48,"7/9/2017, Eastern Time",
US48,"7/10/2017, Eastern Time",476066
US48,"7/10/2017, Eastern Time",
US48,"7/11/2017, Eastern Time",546025
US48,"7/11/2017, Eastern Time",
US48,"7/12/2017, Eastern Time",571440
US48,"7/12/2017, Eastern Time",
US48,"7/13/2017, Eastern Time",566798
US48,"7/13/2017, Eastern Time",
US48,"7/14/2017, Eastern Time",478321
US48,"7/14/2017, Eastern Time",
US48,"7/15/2017, Eastern Time",453751
US48,"7/15/2017, Eastern Time",
US48,"7/16/2017, Eastern Time",469977
US48,"7/16/2017, Eastern Time",
US48,"7/17/2017, Eastern Time",539345
US48,"7/17/2017, Eastern Time",
US48,"7/18/2017, Eastern Time",561139
US48,"7/18/2017, Eastern Time",
US48,"7/19/2017, Eastern Time",589942
US48,"7/19/2017, Eastern Time",
US48,"7/20/2017, Eastern Time",597449
US48,"7/20/2017, Eastern Time",
US48,"7/21/2017, Eastern Time",592459
US48,"7/21/2017, Eastern Time",
US48,"7/22/2017, Eastern Time",531440
US48,"7/22/2017, Eastern Time",
US48,"7/23/2017, Eastern Time",484944
US48,"7/23/2017, Eastern Time",
US48,"7/24/2017, Eastern Time",469422
US48,"7/24/2017, Eastern Time",
US48,"7/25/2017, Eastern Time",428933
US48,"7/25/2017, Eastern Time",
US48,"7/26/2017, Eastern Time",444251
US48,"7/26/2017, Eastern Time",
US48,"7/27/2017, Eastern Time",466876
US48,"7/27/2017, Eastern Time",
US48,"7/28/2017, Eastern Time",496419
US48,"7/28/2017, Eastern Time",
US48,"7/29/2017, Eastern Time",414855
US48,"7/29/2017, Eastern Time",
US48,"7/30/2017, Eastern Time",413748
US48,"7/30/2017, Eastern Time",
US48,"7/31/2017, Eastern Time",502593
US48,"7/31/2017, Eastern Time",
US48,"8/1/2017, Eastern Time",544167
US48,"8/1/2017, Eastern Time",
US48,"8/2/2017, Eastern Time",537588
US48,"8/2/2017, Eastern Time",
US48,"8/3/2017, Eastern Time",536363
US48,"8/3/2017, Eastern Time",
US48,"8/4/2017, Eastern Time",538779
US48,"8/4/2017, Eastern Time",
US48,"8/5/2017, Eastern Time",457214
US48,"8/5/2017, Eastern Time",
US48,"8/6/2017, Eastern Time",402178
US48,"8/6/2017, Eastern Time",
US48,"8/7/2017, Eastern Time",439727
US48,"8/7/2017, Eastern Time",
US48,"8/8/2017, Eastern Time",449930
US48,"8/8/2017, Eastern Time",
US48,"8/9/2017, Eastern Time",475641
US48,"8/9/2017, Eastern Time",
US48,"8/10/2017, Eastern Time",497312
US48,"8/10/2017, Eastern Time",
US48,"8/11/2017, Eastern Time",486197
US48,"8/11/2017, Eastern Time",
US48,"8/12/2017, Eastern Time",448394
US48,"8/12/2017, Eastern Time",
US48,"8/13/2017, Eastern Time",458161
US48,"8/13/2017, Eastern Time",
US48,"8/14/2017, Eastern Time",494408
US48,"8/14/2017, Eastern Time",
US48,"8/15/2017, Eastern Time",493376
US48,"8/15/2017, Eastern Time",
US48,"8/16/2017, Eastern Time",509269
US48,"8/16/2017, Eastern Time",
US48,"8/17/2017, Eastern Time",497519
US48,"8/17/2017, Eastern Time",
US48,"8/18/2017, Eastern Time",539316
US48,"8/18/2017, Eastern Time",
US48,"8/19/2017, Eastern Time",499609
US48,"8/19/2017, Eastern Time",
US48,"8/20/2017, Eastern Time",465692
US48,"8/20/2017, Eastern Time",
US48,"8/21/2017, Eastern Time",528895
US48,"8/21/2017, Eastern Time",
US48,"8/22/2017, Eastern Time",574370
US48,"8/22/2017, Eastern Time",
US48,"8/23/2017, Eastern Time",507898
US48,"8/23/2017, Eastern Time",
US48,"8/24/2017, Eastern Time",460335
US48,"8/24/2017, Eastern Time",
US48,"8/25/2017, Eastern Time",442303
US48,"8/25/2017, Eastern Time",
US48,"8/26/2017, Eastern Time",397557
US48,"8/26/2017, Eastern Time",
US48,"8/27/2017, Eastern Time",386908
US48,"8/27/2017, Eastern Time",
US48,"8/28/2017, Eastern Time",429568
US48,"8/28/2017, Eastern Time",
US48,"8/29/2017, Eastern Time",419295
US48,"8/29/2017, Eastern Time",
US48,"8/30/2017, Eastern Time",424062
US48,"8/30/2017, Eastern Time",
US48,"8/31/2017, Eastern Time",440444
US48,"8/31/2017, Eastern Time",
US48,"9/1/2017, Eastern Time",397132
US48,"9/1/2017, Eastern Time",
US48,"9/2/2017, Eastern Time",358154
US48,"9/2/2017, Eastern Time",
US48,"9/3/2017, Eastern Time",361128
US48,"9/3/2017, Eastern Time",
US48,"9/4/2017, Eastern Time",387630
US48,"9/4/2017, Eastern Time",
US48,"9/5/2017, Eastern Time",471410
US48,"9/5/2017, Eastern Time",
US48,"9/6/2017, Eastern Time",439679
US48,"9/6/2017, Eastern Time",
US48,"9/7/2017, Eastern Time",413735
US48,"9/7/2017, Eastern Time",
US48,"9/8/2017, Eastern Time",400403
US48,"9/8/2017, Eastern Time",
US48,"9/9/2017, Eastern Time",362445
US48,"9/9/2017, Eastern Time",
US48,"9/10/2017, Eastern Time",358238
US48,"9/10/2017, Eastern Time",
US48,"9/11/2017, Eastern Time",405566
US48,"9/11/2017, Eastern Time",
US48,"9/12/2017, Eastern Time",422982
US48,"9/12/2017, Eastern Time",
US48,"9/13/2017, Eastern Time",443422
US48,"9/13/2017, Eastern Time",
US48,"9/14/2017, Eastern Time",474779
US48,"9/14/2017, Eastern Time",
US48,"9/15/2017, Eastern Time",480591
US48,"9/15/2017, Eastern Time",
US48,"9/16/2017, Eastern Time",449523
US48,"9/16/2017, Eastern Time",
US48,"9/17/2017, Eastern Time",439102
US48,"9/17/2017, Eastern Time",
US48,"9/18/2017, Eastern Time",473892
US48,"9/18/2017, Eastern Time",
US48,"9/19/2017, Eastern Time",470450
US48,"9/19/2017, Eastern Time",
US48,"9/20/2017, Eastern Time",472001
US48,"9/20/2017, Eastern Time",
US48,"9/21/2017, Eastern Time",472066
US48,"9/21/2017, Eastern Time",
US48,"9/22/2017, Eastern Time",449840
US48,"9/22/2017, Eastern Time",
US48,"9/23/2017, Eastern Time",437933
US48,"9/23/2017, Eastern Time",
US48,"9/24/2017, Eastern Time",469635
US48,"9/24/2017, Eastern Time",
US48,"9/25/2017, Eastern Time",530778
US48,"9/25/2017, Eastern Time",
US48,"9/26/2017, Eastern Time",519999
US48,"9/26/2017, Eastern Time",
US48,"9/27/2017, Eastern Time",533806
US48,"9/27/2017, Eastern Time",
US48,"9/28/2017, Eastern Time",463400
US48,"9/28/2017, Eastern Time",
US48,"9/29/2017, Eastern Time",398506
US48,"9/29/2017, Eastern Time",
US48,"9/30/2017, Eastern Time",362050
US48,"9/30/2017, Eastern Time",
US48,"10/1/2017, Eastern Time",349274
US48,"10/1/2017, Eastern Time",
US48,"10/2/2017, Eastern Time",391437
US48,"10/2/2017, Eastern Time",
US48,"10/3/2017, Eastern Time",397319
US48,"10/3/2017, Eastern Time",
US48,"10/4/2017, Eastern Time",408481
US48,"10/4/2017, Eastern Time",
US48,"10/5/2017, Eastern Time",431303
US48,"10/5/2017, Eastern Time",
US48,"10/6/2017, Eastern Time",440499
US48,"10/6/2017, Eastern Time",
US48,"10/7/2017, Eastern Time",417666
US48,"10/7/2017, Eastern Time",
US48,"10/8/2017, Eastern Time",425959
US48,"10/8/2017, Eastern Time",
US48,"10/9/2017, Eastern Time",465578
US48,"10/9/2017, Eastern Time",
US48,"10/10/2017, Eastern Time",459350
US48,"10/10/2017, Eastern Time",
US48,"10/11/2017, Eastern Time",430501
US48,"10/11/2017, Eastern Time",
US48,"10/12/2017, Eastern Time",399936
US48,"10/12/2017, Eastern Time",
US48,"10/13/2017, Eastern Time",390050
US48,"10/13/2017, Eastern Time",
US48,"10/14/2017, Eastern Time",373957
US48,"10/14/2017, Eastern Time",
US48,"10/15/2017, Eastern Time",379532
US48,"10/15/2017, Eastern Time",
US48,"10/16/2017, Eastern Time",390907
US48,"10/16/2017, Eastern Time",
US48,"10/17/2017, Eastern Time",386059
US48,"10/17/2017, Eastern Time",
US48,"10/18/2017, Eastern Time",388054
US48,"10/18/2017, Eastern Time",
US48,"10/19/2017, Eastern Time",391256
US48,"10/19/2017, Eastern Time",
US48,"10/20/2017, Eastern Time",386176
US48,"10/20/2017, Eastern Time",
US48,"10/21/2017, Eastern Time",358596
US48,"10/21/2017, Eastern Time",
US48,"10/22/2017, Eastern Time",355400
US48,"10/22/2017, Eastern Time",
US48,"10/23/2017, Eastern Time",406396
US48,"10/23/2017, Eastern Time",
US48,"10/24/2017, Eastern Time",422966
US48,"10/24/2017, Eastern Time",
US48,"10/25/2017, Eastern Time",397662
US48,"10/25/2017, Eastern Time",
US48,"10/26/2017, Eastern Time",388367
US48,"10/26/2017, Eastern Time",
US48,"10/27/2017, Eastern Time",382333
US48,"10/27/2017, Eastern Time",
US48,"10/28/2017, Eastern Time",357718
US48,"10/28/2017, Eastern Time",
US48,"10/29/2017, Eastern Time",367021
US48,"10/29/2017, Eastern Time",
US48,"10/30/2017, Eastern Time",392165
US48,"10/30/2017, Eastern Time",
US48,"10/31/2017, Eastern Time",392437
US48,"10/31/2017, Eastern Time",
US48,"11/1/2017, Eastern Time",401599
US48,"11/1/2017, Eastern Time",
US48,"11/2/2017, Eastern Time",402226
US48,"11/2/2017, Eastern Time",
US48,"11/3/2017, Eastern Time",397516
US48,"11/3/2017, Eastern Time",
US48,"11/4/2017, Eastern Time",362919
US48,"11/4/2017, Eastern Time",
US48,"11/5/2017, Eastern Time",379193
US48,"11/5/2017, Eastern Time",
US48,"11/6/2017, Eastern Time",400492
US48,"11/6/2017, Eastern Time",
US48,"11/7/2017, Eastern Time",404502
US48,"11/7/2017, Eastern Time",
US48,"11/8/2017, Eastern Time",409210
US48,"11/8/2017, Eastern Time",
US48,"11/9/2017, Eastern Time",410115
US48,"11/9/2017, Eastern Time",
US48,"11/10/2017, Eastern Time",420917
US48,"11/10/2017, Eastern Time",
US48,"11/11/2017, Eastern Time",407403
US48,"11/11/2017, Eastern Time",
US48,"11/12/2017, Eastern Time",391244
US48,"11/12/2017, Eastern Time",
US48,"11/13/2017, Eastern Time",420140
US48,"11/13/2017, Eastern Time",
US48,"11/14/2017, Eastern Time",420081
US48,"11/14/2017, Eastern Time",
US48,"11/15/2017, Eastern Time",415318
US48,"11/15/2017, Eastern Time",
US48,"11/16/2017, Eastern Time",412512
US48,"11/16/2017, Eastern Time",
US48,"11/17/2017, Eastern Time",415680
US48,"11/17/2017, Eastern Time",
US48,"11/18/2017, Eastern Time",397030
US48,"11/18/2017, Eastern Time",
US48,"11/19/2017, Eastern Time",382404
US48,"11/19/2017, Eastern Time",
US48,"11/20/2017, Eastern Time",424520
US48,"11/20/2017, Eastern Time",
US48,"11/21/2017, Eastern Time",411192
US48,"11/21/2017, Eastern Time",
US48,"11/22/2017, Eastern Time",414691
US48,"11/22/2017, Eastern Time",
US48,"11/23/2017, Eastern Time",382026
US48,"11/23/2017, Eastern Time",
US48,"11/24/2017, Eastern Time",384483
US48,"11/24/2017, Eastern Time",
US48,"11/25/2017, Eastern Time",374466
US48,"11/25/2017, Eastern Time",
US48,"11/26/2017, Eastern Time",381189
US48,"11/26/2017, Eastern Time",
US48,"11/27/2017, Eastern Time",420589
US48,"11/27/2017, Eastern Time",
US48,"11/28/2017, Eastern Time",420718
US48,"11/28/2017, Eastern Time",
US48,"11/29/2017, Eastern Time",408817
US48,"11/29/2017, Eastern Time",
US48,"11/30/2017, Eastern Time",422032
US48,"11/30/2017, Eastern Time",
US48,"12/1/2017, Eastern Time",408880
US48,"12/1/2017, Eastern Time",
US48,"12/2/2017, Eastern Time",393020
US48,"12/2/2017, Eastern Time",
US48,"12/3/2017, Eastern Time",388861
US48,"12/3/2017, Eastern Time",
US48,"12/4/2017, Eastern Time",420466
US48,"12/4/2017, Eastern Time",
US48,"12/5/2017, Eastern Time",417650
US48,"12/5/2017, Eastern Time",
US48,"12/6/2017, Eastern Time",420821
US48,"12/6/2017, Eastern Time",
US48,"12/7/2017, Eastern Time",429603
US48,"12/7/2017, Eastern Time",
US48,"12/8/2017, Eastern Time",437648
US48,"12/8/2017, Eastern Time",
US48,"12/9/2017, Eastern Time",423986
US48,"12/9/2017, Eastern Time",
US48,"12/10/2017, Eastern Time",417656
US48,"12/10/2017, Eastern Time",
US48,"12/11/2017, Eastern Time",445478
US48,"12/11/2017, Eastern Time",
US48,"12/12/2017, Eastern Time",449507
US48,"12/12/2017, Eastern Time",
US48,"12/13/2017, Eastern Time",477321
US48,"12/13/2017, Eastern Time",
US48,"12/14/2017, Eastern Time",477905
US48,"12/14/2017, Eastern Time",
US48,"12/15/2017, Eastern Time",482838
