Time Stamp,Time Zone,Fuel Category,Gen MWh
08/06/2016 00:05:00,EDT,Dual Fuel,4532.0
08/06/2016 00:05:00,EDT,Natural Gas,3059.0
08/06/2016 00:05:00,EDT,Nuclear,5095.0
08/06/2016 00:05:00,EDT,Other Fossil Fuels,549.0
08/06/2016 00:05:00,EDT,Other Renewables,306.0
08/06/2016 00:05:00,EDT,Wind,727.0
08/06/2016 00:05:00,EDT,Hydro,1856.0
08/06/2016 00:10:00,EDT,Dual Fuel,4355.0
08/06/2016 00:10:00,EDT,Natural Gas,2885.0
08/06/2016 00:10:00,EDT,Nuclear,5093.0
08/06/2016 00:10:00,EDT,Other Fossil Fuels,517.0
08/06/2016 00:10:00,EDT,Other Renewables,308.0
08/06/2016 00:10:00,EDT,Wind,728.0
08/06/2016 00:10:00,EDT,Hydro,1873.0
08/06/2016 00:15:00,EDT,Dual Fuel,4309.0
08/06/2016 00:15:00,EDT,Natural Gas,2780.0
08/06/2016 00:15:00,EDT,Nuclear,5093.0
08/06/2016 00:15:00,EDT,Other Fossil Fuels,503.0
08/06/2016 00:15:00,EDT,Other Renewables,307.0
08/06/2016 00:15:00,EDT,Wind,763.0
08/06/2016 00:15:00,EDT,Hydro,1855.0
08/06/2016 00:20:00,EDT,Dual Fuel,4209.0
08/06/2016 00:20:00,EDT,Natural Gas,2751.0
08/06/2016 00:20:00,EDT,Nuclear,5096.0
08/06/2016 00:20:00,EDT,Other Fossil Fuels,511.0
08/06/2016 00:20:00,EDT,Other Renewables,309.0
08/06/2016 00:20:00,EDT,Wind,747.0
08/06/2016 00:20:00,EDT,Hydro,1859.0
08/06/2016 00:25:00,EDT,Dual Fuel,4113.0
08/06/2016 00:25:00,EDT,Natural Gas,2741.0
08/06/2016 00:25:00,EDT,Nuclear,5095.0
08/06/2016 00:25:00,EDT,Other Fossil Fuels,508.0
08/06/2016 00:25:00,EDT,Other Renewables,310.0
08/06/2016 00:25:00,EDT,Wind,724.0
08/06/2016 00:25:00,EDT,Hydro,1853.0
08/06/2016 00:30:00,EDT,Dual Fuel,4126.0
08/06/2016 00:30:00,EDT,Natural Gas,2711.0
08/06/2016 00:30:00,EDT,Nuclear,5098.0
08/06/2016 00:30:00,EDT,Other Fossil Fuels,473.0
08/06/2016 00:30:00,EDT,Other Renewables,306.0
08/06/2016 00:30:00,EDT,Wind,686.0
08/06/2016 00:30:00,EDT,Hydro,1855.0
08/06/2016 00:35:00,EDT,Dual Fuel,4159.0
08/06/2016 00:35:00,EDT,Natural Gas,2690.0
08/06/2016 00:35:00,EDT,Nuclear,5101.0
08/06/2016 00:35:00,EDT,Other Fossil Fuels,481.0
08/06/2016 00:35:00,EDT,Other Renewables,309.0
08/06/2016 00:35:00,EDT,Wind,648.0
08/06/2016 00:35:00,EDT,Hydro,1853.0
08/06/2016 00:40:00,EDT,Dual Fuel,4201.0
08/06/2016 00:40:00,EDT,Natural Gas,2658.0
08/06/2016 00:40:00,EDT,Nuclear,5102.0
08/06/2016 00:40:00,EDT,Other Fossil Fuels,497.0
08/06/2016 00:40:00,EDT,Other Renewables,310.0
08/06/2016 00:40:00,EDT,Wind,615.0
08/06/2016 00:40:00,EDT,Hydro,1855.0
08/06/2016 00:45:00,EDT,Dual Fuel,4187.0
08/06/2016 00:45:00,EDT,Natural Gas,2612.0
08/06/2016 00:45:00,EDT,Nuclear,5099.0
08/06/2016 00:45:00,EDT,Other Fossil Fuels,501.0
08/06/2016 00:45:00,EDT,Other Renewables,306.0
08/06/2016 00:45:00,EDT,Wind,607.0
08/06/2016 00:45:00,EDT,Hydro,1849.0
08/06/2016 00:50:00,EDT,Dual Fuel,4151.0
08/06/2016 00:50:00,EDT,Natural Gas,2582.0
08/06/2016 00:50:00,EDT,Nuclear,5097.0
08/06/2016 00:50:00,EDT,Other Fossil Fuels,505.0
08/06/2016 00:50:00,EDT,Other Renewables,307.0
08/06/2016 00:50:00,EDT,Wind,604.0
08/06/2016 00:50:00,EDT,Hydro,1848.0
08/06/2016 00:55:00,EDT,Dual Fuel,4105.0
08/06/2016 00:55:00,EDT,Natural Gas,2593.0
08/06/2016 00:55:00,EDT,Nuclear,5096.0
08/06/2016 00:55:00,EDT,Other Fossil Fuels,496.0
08/06/2016 00:55:00,EDT,Other Renewables,312.0
08/06/2016 00:55:00,EDT,Wind,606.0
08/06/2016 00:55:00,EDT,Hydro,1852.0
08/06/2016 01:00:00,EDT,Dual Fuel,4032.0
08/06/2016 01:00:00,EDT,Natural Gas,2579.0
08/06/2016 01:00:00,EDT,Nuclear,5093.0
08/06/2016 01:00:00,EDT,Other Fossil Fuels,465.0
08/06/2016 01:00:00,EDT,Other Renewables,312.0
08/06/2016 01:00:00,EDT,Wind,595.0
08/06/2016 01:00:00,EDT,Hydro,1850.0
08/06/2016 01:05:00,EDT,Dual Fuel,4082.0
08/06/2016 01:05:00,EDT,Natural Gas,2517.0
08/06/2016 01:05:00,EDT,Nuclear,5094.0
08/06/2016 01:05:00,EDT,Other Fossil Fuels,470.0
08/06/2016 01:05:00,EDT,Other Renewables,312.0
08/06/2016 01:05:00,EDT,Wind,589.0
08/06/2016 01:05:00,EDT,Hydro,1856.0
08/06/2016 01:10:00,EDT,Dual Fuel,4114.0
08/06/2016 01:10:00,EDT,Natural Gas,2504.0
08/06/2016 01:10:00,EDT,Nuclear,5094.0
08/06/2016 01:10:00,EDT,Other Fossil Fuels,491.0
08/06/2016 01:10:00,EDT,Other Renewables,310.0
08/06/2016 01:10:00,EDT,Wind,586.0
08/06/2016 01:10:00,EDT,Hydro,1850.0
08/06/2016 01:15:00,EDT,Dual Fuel,4097.0
08/06/2016 01:15:00,EDT,Natural Gas,2486.0
08/06/2016 01:15:00,EDT,Nuclear,5092.0
08/06/2016 01:15:00,EDT,Other Fossil Fuels,506.0
08/06/2016 01:15:00,EDT,Other Renewables,315.0
08/06/2016 01:15:00,EDT,Wind,578.0
08/06/2016 01:15:00,EDT,Hydro,1849.0
08/06/2016 01:20:00,EDT,Dual Fuel,4075.0
08/06/2016 01:20:00,EDT,Natural Gas,2499.0
08/06/2016 01:20:00,EDT,Nuclear,5091.0
08/06/2016 01:20:00,EDT,Other Fossil Fuels,514.0
08/06/2016 01:20:00,EDT,Other Renewables,311.0
08/06/2016 01:20:00,EDT,Wind,572.0
08/06/2016 01:20:00,EDT,Hydro,1859.0
08/06/2016 01:25:00,EDT,Dual Fuel,4055.0
08/06/2016 01:25:00,EDT,Natural Gas,2528.0
08/06/2016 01:25:00,EDT,Nuclear,5089.0
08/06/2016 01:25:00,EDT,Other Fossil Fuels,522.0
08/06/2016 01:25:00,EDT,Other Renewables,312.0
08/06/2016 01:25:00,EDT,Wind,548.0
08/06/2016 01:25:00,EDT,Hydro,1854.0
08/06/2016 01:30:00,EDT,Dual Fuel,4003.0
08/06/2016 01:30:00,EDT,Natural Gas,2526.0
08/06/2016 01:30:00,EDT,Nuclear,5086.0
08/06/2016 01:30:00,EDT,Other Fossil Fuels,513.0
08/06/2016 01:30:00,EDT,Other Renewables,313.0
08/06/2016 01:30:00,EDT,Wind,533.0
08/06/2016 01:30:00,EDT,Hydro,1856.0
08/06/2016 01:35:00,EDT,Dual Fuel,3951.0
08/06/2016 01:35:00,EDT,Natural Gas,2531.0
08/06/2016 01:35:00,EDT,Nuclear,5086.0
08/06/2016 01:35:00,EDT,Other Fossil Fuels,481.0
08/06/2016 01:35:00,EDT,Other Renewables,309.0
