Time Stamp,Time Zone,Fuel Category,Gen MWh
10/30/2016 00:05:00,EDT,Dual Fuel,1367.0
10/30/2016 00:05:00,EDT,Natural Gas,2030.0
10/30/2016 00:05:00,EDT,Nuclear,5083.0
10/30/2016 00:05:00,EDT,Other Fossil Fuels,0.0
10/30/2016 00:05:00,EDT,Other Renewables,289.0
10/30/2016 00:05:00,EDT,Wind,430.0
10/30/2016 00:05:00,EDT,Hydro,2402.0
10/30/2016 00:10:00,EDT,Dual Fuel,1309.0
10/30/2016 00:10:00,EDT,Natural Gas,1992.0
10/30/2016 00:10:00,EDT,Nuclear,5082.0
10/30/2016 00:10:00,EDT,Other Fossil Fuels,0.0
10/30/2016 00:10:00,EDT,Other Renewables,288.0
10/30/2016 00:10:00,EDT,Wind,422.0
10/30/2016 00:10:00,EDT,Hydro,2409.0
10/30/2016 00:15:00,EDT,Dual Fuel,1306.0
10/30/2016 00:15:00,EDT,Natural Gas,1962.0
10/30/2016 00:15:00,EDT,Nuclear,5082.0
10/30/2016 00:15:00,EDT,Other Fossil Fuels,0.0
10/30/2016 00:15:00,EDT,Other Renewables,289.0
10/30/2016 00:15:00,EDT,Wind,413.0
10/30/2016 00:15:00,EDT,Hydro,2352.0
10/30/2016 00:20:00,EDT,Dual Fuel,1304.0
10/30/2016 00:20:00,EDT,Natural Gas,1962.0
10/30/2016 00:20:00,EDT,Nuclear,5084.0
10/30/2016 00:20:00,EDT,Other Fossil Fuels,0.0
10/30/2016 00:20:00,EDT,Other Renewables,290.0
10/30/2016 00:20:00,EDT,Wind,405.0
10/30/2016 00:20:00,EDT,Hydro,2274.0
10/30/2016 00:25:00,EDT,Dual Fuel,1283.0
10/30/2016 00:25:00,EDT,Natural Gas,1938.0
10/30/2016 00:25:00,EDT,Nuclear,5084.0
10/30/2016 00:25:00,EDT,Other Fossil Fuels,0.0
10/30/2016 00:25:00,EDT,Other Renewables,289.0
10/30/2016 00:25:00,EDT,Wind,386.0
10/30/2016 00:25:00,EDT,Hydro,2282.0
10/30/2016 00:30:00,EDT,Dual Fuel,1242.0
10/30/2016 00:30:00,EDT,Natural Gas,1930.0
10/30/2016 00:30:00,EDT,Nuclear,5084.0
