Time Stamp,Time Zone,Fuel Category,Gen MWh
03/18/2016 00:05:00,EDT,Dual Fuel,2326.0
03/18/2016 00:05:00,EDT,Natural Gas,1463.0
03/18/2016 00:05:00,EDT,Nuclear,4380.0
03/18/2016 00:05:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:05:00,EDT,Other Renewables,303.0
03/18/2016 00:05:00,EDT,Wind,953.0
03/18/2016 00:05:00,EDT,Hydro,2725.0
03/18/2016 00:10:00,EDT,Dual Fuel,2319.0
03/18/2016 00:10:00,EDT,Natural Gas,1415.0
03/18/2016 00:10:00,EDT,Nuclear,4380.0
03/18/2016 00:10:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:10:00,EDT,Other Renewables,304.0
03/18/2016 00:10:00,EDT,Wind,961.0
03/18/2016 00:10:00,EDT,Hydro,2843.0
03/18/2016 00:15:00,EDT,Dual Fuel,2344.0
03/18/2016 00:15:00,EDT,Natural Gas,1383.0
03/18/2016 00:15:00,EDT,Nuclear,4381.0
03/18/2016 00:15:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:15:00,EDT,Other Renewables,309.0
03/18/2016 00:15:00,EDT,Wind,946.0
03/18/2016 00:15:00,EDT,Hydro,2872.0
03/18/2016 00:20:00,EDT,Dual Fuel,2458.0
03/18/2016 00:20:00,EDT,Natural Gas,1418.0
03/18/2016 00:20:00,EDT,Nuclear,4381.0
03/18/2016 00:20:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:20:00,EDT,Other Renewables,311.0
03/18/2016 00:20:00,EDT,Wind,946.0
03/18/2016 00:20:00,EDT,Hydro,2776.0
03/18/2016 00:25:00,EDT,Dual Fuel,2420.0
03/18/2016 00:25:00,EDT,Natural Gas,1436.0
03/18/2016 00:25:00,EDT,Nuclear,4381.0
03/18/2016 00:25:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:25:00,EDT,Other Renewables,315.0
03/18/2016 00:25:00,EDT,Wind,936.0
03/18/2016 00:25:00,EDT,Hydro,2631.0
03/18/2016 00:30:00,EDT,Dual Fuel,2429.0
03/18/2016 00:30:00,EDT,Natural Gas,1410.0
03/18/2016 00:30:00,EDT,Nuclear,4381.0
03/18/2016 00:30:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:30:00,EDT,Other Renewables,313.0
03/18/2016 00:30:00,EDT,Wind,914.0
03/18/2016 00:30:00,EDT,Hydro,2562.0
03/18/2016 00:35:00,EDT,Dual Fuel,2449.0
03/18/2016 00:35:00,EDT,Natural Gas,1448.0
03/18/2016 00:35:00,EDT,Nuclear,4381.0
03/18/2016 00:35:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:35:00,EDT,Other Renewables,312.0
03/18/2016 00:35:00,EDT,Wind,912.0
03/18/2016 00:35:00,EDT,Hydro,2470.0
03/18/2016 00:40:00,EDT,Dual Fuel,2447.0
03/18/2016 00:40:00,EDT,Natural Gas,1459.0
03/18/2016 00:40:00,EDT,Nuclear,4381.0
03/18/2016 00:40:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:40:00,EDT,Other Renewables,314.0
03/18/2016 00:40:00,EDT,Wind,936.0
03/18/2016 00:40:00,EDT,Hydro,2362.0
03/18/2016 00:45:00,EDT,Dual Fuel,2467.0
03/18/2016 00:45:00,EDT,Natural Gas,1467.0
03/18/2016 00:45:00,EDT,Nuclear,4381.0
03/18/2016 00:45:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:45:00,EDT,Other Renewables,316.0
03/18/2016 00:45:00,EDT,Wind,917.0
03/18/2016 00:45:00,EDT,Hydro,2335.0
03/18/2016 00:50:00,EDT,Dual Fuel,2544.0
03/18/2016 00:50:00,EDT,Natural Gas,1477.0
03/18/2016 00:50:00,EDT,Nuclear,4381.0
03/18/2016 00:50:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:50:00,EDT,Other Renewables,319.0
03/18/2016 00:50:00,EDT,Wind,881.0
03/18/2016 00:50:00,EDT,Hydro,2251.0
03/18/2016 00:55:00,EDT,Dual Fuel,2588.0
03/18/2016 00:55:00,EDT,Natural Gas,1471.0
03/18/2016 00:55:00,EDT,Nuclear,4383.0
03/18/2016 00:55:00,EDT,Other Fossil Fuels,0.0
03/18/2016 00:55:00,EDT,Other Renewables,319.0
03/18/2016 00:55:00,EDT,Wind,925.0
03/18/2016 00:55:00,EDT,Hydro,2228.0
03/18/2016 01:00:00,EDT,Dual Fuel,2518.0
03/18/2016 01:00:00,EDT,Natural Gas,1463.0
03/18/2016 01:00:00,EDT,Nuclear,4383.0
03/18/2016 01:00:00,EDT,Other Fossil Fuels,0.0
03/18/2016 01:00:00,EDT,Other Renewables,314.0
03/18/2016 01:00:00,EDT,Wind,973.0
03/18/2016 01:00:00,EDT,Hydro,2024.0
03/18/2016 01:05:00,EDT,Dual Fuel,2398.0
03/18/2016 01:05:00,EDT,Natural Gas,1460.0
