Time Stamp,Time Zone,Fuel Category,Gen MWh
04/13/2016 00:05:00,EDT,Dual Fuel,2591.0
04/13/2016 00:05:00,EDT,Natural Gas,2885.0
04/13/2016 00:05:00,EDT,Nuclear,3104.0
04/13/2016 00:05:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:05:00,EDT,Other Renewables,302.0
04/13/2016 00:05:00,EDT,Wind,270.0
04/13/2016 00:05:00,EDT,Hydro,2819.0
04/13/2016 00:10:00,EDT,Dual Fuel,2484.0
04/13/2016 00:10:00,EDT,Natural Gas,2878.0
04/13/2016 00:10:00,EDT,Nuclear,3104.0
04/13/2016 00:10:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:10:00,EDT,Other Renewables,302.0
04/13/2016 00:10:00,EDT,Wind,252.0
04/13/2016 00:10:00,EDT,Hydro,2750.0
04/13/2016 00:15:00,EDT,Dual Fuel,2497.0
04/13/2016 00:15:00,EDT,Natural Gas,2867.0
04/13/2016 00:15:00,EDT,Nuclear,3104.0
04/13/2016 00:15:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:15:00,EDT,Other Renewables,302.0
04/13/2016 00:15:00,EDT,Wind,244.0
04/13/2016 00:15:00,EDT,Hydro,2705.0
04/13/2016 00:20:00,EDT,Dual Fuel,2558.0
04/13/2016 00:20:00,EDT,Natural Gas,2844.0
04/13/2016 00:20:00,EDT,Nuclear,3104.0
04/13/2016 00:20:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:20:00,EDT,Other Renewables,304.0
04/13/2016 00:20:00,EDT,Wind,232.0
04/13/2016 00:20:00,EDT,Hydro,2720.0
04/13/2016 00:25:00,EDT,Dual Fuel,2599.0
04/13/2016 00:25:00,EDT,Natural Gas,2815.0
04/13/2016 00:25:00,EDT,Nuclear,3104.0
04/13/2016 00:25:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:25:00,EDT,Other Renewables,306.0
04/13/2016 00:25:00,EDT,Wind,228.0
04/13/2016 00:25:00,EDT,Hydro,2744.0
04/13/2016 00:30:00,EDT,Dual Fuel,2590.0
04/13/2016 00:30:00,EDT,Natural Gas,2802.0
04/13/2016 00:30:00,EDT,Nuclear,3104.0
04/13/2016 00:30:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:30:00,EDT,Other Renewables,302.0
04/13/2016 00:30:00,EDT,Wind,223.0
04/13/2016 00:30:00,EDT,Hydro,2741.0
04/13/2016 00:35:00,EDT,Dual Fuel,2598.0
04/13/2016 00:35:00,EDT,Natural Gas,2826.0
04/13/2016 00:35:00,EDT,Nuclear,3104.0
04/13/2016 00:35:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:35:00,EDT,Other Renewables,306.0
04/13/2016 00:35:00,EDT,Wind,217.0
04/13/2016 00:35:00,EDT,Hydro,2728.0
04/13/2016 00:40:00,EDT,Dual Fuel,2603.0
04/13/2016 00:40:00,EDT,Natural Gas,2825.0
04/13/2016 00:40:00,EDT,Nuclear,3104.0
04/13/2016 00:40:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:40:00,EDT,Other Renewables,305.0
04/13/2016 00:40:00,EDT,Wind,213.0
04/13/2016 00:40:00,EDT,Hydro,2724.0
04/13/2016 00:45:00,EDT,Dual Fuel,2598.0
04/13/2016 00:45:00,EDT,Natural Gas,2801.0
04/13/2016 00:45:00,EDT,Nuclear,3104.0
04/13/2016 00:45:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:45:00,EDT,Other Renewables,303.0
04/13/2016 00:45:00,EDT,Wind,210.0
04/13/2016 00:45:00,EDT,Hydro,2729.0
04/13/2016 00:50:00,EDT,Dual Fuel,2598.0
04/13/2016 00:50:00,EDT,Natural Gas,2766.0
04/13/2016 00:50:00,EDT,Nuclear,3104.0
04/13/2016 00:50:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:50:00,EDT,Other Renewables,302.0
04/13/2016 00:50:00,EDT,Wind,208.0
04/13/2016 00:50:00,EDT,Hydro,2738.0
04/13/2016 00:55:00,EDT,Dual Fuel,2594.0
04/13/2016 00:55:00,EDT,Natural Gas,2755.0
04/13/2016 00:55:00,EDT,Nuclear,3104.0
04/13/2016 00:55:00,EDT,Other Fossil Fuels,0.0
04/13/2016 00:55:00,EDT,Other Renewables,302.0
04/13/2016 00:55:00,EDT,Wind,204.0
04/13/2016 00:55:00,EDT,Hydro,2741.0
04/13/2016 01:00:00,EDT,Dual Fuel,2588.0
04/13/2016 01:00:00,EDT,Natural Gas,2779.0
04/13/2016 01:00:00,EDT,Nuclear,3104.0
04/13/2016 01:00:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:00:00,EDT,Other Renewables,303.0
04/13/2016 01:00:00,EDT,Wind,195.0
04/13/2016 01:00:00,EDT,Hydro,2724.0
04/13/2016 01:05:00,EDT,Dual Fuel,2663.0
04/13/2016 01:05:00,EDT,Natural Gas,2825.0
04/13/2016 01:05:00,EDT,Nuclear,3104.0
04/13/2016 01:05:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:05:00,EDT,Other Renewables,301.0
04/13/2016 01:05:00,EDT,Wind,178.0
04/13/2016 01:05:00,EDT,Hydro,2759.0
04/13/2016 01:10:00,EDT,Dual Fuel,2694.0
04/13/2016 01:10:00,EDT,Natural Gas,2829.0
04/13/2016 01:10:00,EDT,Nuclear,3104.0
04/13/2016 01:10:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:10:00,EDT,Other Renewables,296.0
04/13/2016 01:10:00,EDT,Wind,159.0
04/13/2016 01:10:00,EDT,Hydro,2736.0
04/13/2016 01:15:00,EDT,Dual Fuel,2695.0
04/13/2016 01:15:00,EDT,Natural Gas,2821.0
04/13/2016 01:15:00,EDT,Nuclear,3104.0
04/13/2016 01:15:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:15:00,EDT,Other Renewables,296.0
04/13/2016 01:15:00,EDT,Wind,154.0
04/13/2016 01:15:00,EDT,Hydro,2701.0
04/13/2016 01:20:00,EDT,Dual Fuel,2683.0
04/13/2016 01:20:00,EDT,Natural Gas,2815.0
04/13/2016 01:20:00,EDT,Nuclear,3104.0
04/13/2016 01:20:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:20:00,EDT,Other Renewables,301.0
04/13/2016 01:20:00,EDT,Wind,148.0
04/13/2016 01:20:00,EDT,Hydro,2687.0
04/13/2016 01:25:00,EDT,Dual Fuel,2691.0
04/13/2016 01:25:00,EDT,Natural Gas,2803.0
04/13/2016 01:25:00,EDT,Nuclear,3104.0
04/13/2016 01:25:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:25:00,EDT,Other Renewables,297.0
04/13/2016 01:25:00,EDT,Wind,147.0
04/13/2016 01:25:00,EDT,Hydro,2659.0
04/13/2016 01:30:00,EDT,Dual Fuel,2690.0
04/13/2016 01:30:00,EDT,Natural Gas,2783.0
04/13/2016 01:30:00,EDT,Nuclear,3104.0
04/13/2016 01:30:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:30:00,EDT,Other Renewables,292.0
04/13/2016 01:30:00,EDT,Wind,147.0
04/13/2016 01:30:00,EDT,Hydro,2650.0
04/13/2016 01:35:00,EDT,Dual Fuel,2665.0
04/13/2016 01:35:00,EDT,Natural Gas,2779.0
04/13/2016 01:35:00,EDT,Nuclear,3103.0
04/13/2016 01:35:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:35:00,EDT,Other Renewables,299.0
04/13/2016 01:35:00,EDT,Wind,155.0
04/13/2016 01:35:00,EDT,Hydro,2626.0
04/13/2016 01:40:00,EDT,Dual Fuel,2618.0
04/13/2016 01:40:00,EDT,Natural Gas,2779.0
04/13/2016 01:40:00,EDT,Nuclear,3104.0
04/13/2016 01:40:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:40:00,EDT,Other Renewables,300.0
04/13/2016 01:40:00,EDT,Wind,161.0
04/13/2016 01:40:00,EDT,Hydro,2620.0
04/13/2016 01:45:00,EDT,Dual Fuel,2599.0
04/13/2016 01:45:00,EDT,Natural Gas,2786.0
04/13/2016 01:45:00,EDT,Nuclear,3103.0
04/13/2016 01:45:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:45:00,EDT,Other Renewables,299.0
04/13/2016 01:45:00,EDT,Wind,164.0
04/13/2016 01:45:00,EDT,Hydro,2604.0
04/13/2016 01:50:00,EDT,Dual Fuel,2603.0
04/13/2016 01:50:00,EDT,Natural Gas,2773.0
04/13/2016 01:50:00,EDT,Nuclear,3103.0
04/13/2016 01:50:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:50:00,EDT,Other Renewables,301.0
04/13/2016 01:50:00,EDT,Wind,157.0
04/13/2016 01:50:00,EDT,Hydro,2613.0
04/13/2016 01:55:00,EDT,Dual Fuel,2600.0
04/13/2016 01:55:00,EDT,Natural Gas,2731.0
04/13/2016 01:55:00,EDT,Nuclear,3103.0
04/13/2016 01:55:00,EDT,Other Fossil Fuels,0.0
04/13/2016 01:55:00,EDT,Other Renewables,297.0
04/13/2016 01:55:00,EDT,Wind,142.0
04/13/2016 01:55:00,EDT,Hydro,2621.0
04/13/2016 02:00:00,EDT,Dual Fuel,2591.0
04/13/2016 02:00:00,EDT,Natural Gas,2745.0
04/13/2016 02:00:00,EDT,Nuclear,3103.0
04/13/2016 02:00:00,EDT,Other Fossil Fuels,0.0
04/13/2016 02:00:00,EDT,Other Renewables,300.0
04/13/2016 02:00:00,EDT,Wind,156.0
04/13/2016 02:00:00,EDT,Hydro,2634.0
04/13/2016 02:05:00,EDT,Dual Fuel,2584.0
04/13/2016 02:05:00,EDT,Natural Gas,2745.0
04/13/2016 02:05:00,EDT,Nuclear,3103.0
04/13/2016 02:05:00,EDT,Other Fossil Fuels,0.0
04/13/2016 02:05:00,EDT,Other Renewables,298.0
04/13/2016 02:05:00,EDT,Wind,164.0
04/13/2016 02:05:00,EDT,Hydro,2642.0
04/13/2016 02:10:00,EDT,Dual Fuel,2575.0
04/13/2016 02:10:00,EDT,Natural Gas,2698.0
04/13/2016 02:10:00,EDT,Nuclear,3103.0
04/13/2016 02:10:00,EDT,Other Fossil Fuels,0.0
04/13/2016 02:10:00,EDT,Other Renewables,297.0
04/13/2016 02:10:00,EDT,Wind,164.0
04/13/2016 02:10:00,EDT,Hydro,2612.0
04/13/2016 02:15:00,EDT,Dual Fuel,2563.0
04/13/2016 02:15:00,EDT,Natural Gas,2677.0
04/13/2016 02:15:00,EDT,Nuclear,3103.0
04/13/2016 02:15:00,EDT,Other Fossil Fuels,0.0
04/13/2016 02:15:00,EDT,Other Renewables,296.0
04/13/2016 02:15:00,EDT,Wind,166.0
04/13/2016 02:15:00,EDT,Hydro,2617.0
04/13/2016 02:20:00,EDT,Dual Fuel,2551.0
04/13/2016 02:20:00,EDT,Natural Gas,2676.0
04/13/2016 02:20:00,EDT,Nuclear,3103.0
