Time Stamp,Time Zone,Fuel Category,Gen MWh
06/26/2016 00:05:00,EDT,Dual Fuel,3749.0
06/26/2016 00:05:00,EDT,Natural Gas,3096.0
06/26/2016 00:05:00,EDT,Nuclear,3494.0
06/26/2016 00:05:00,EDT,Other Fossil Fuels,98.0
06/26/2016 00:05:00,EDT,Other Renewables,293.0
06/26/2016 00:05:00,EDT,Wind,57.0
06/26/2016 00:05:00,EDT,Hydro,1836.0
06/26/2016 00:10:00,EDT,Dual Fuel,3744.0
06/26/2016 00:10:00,EDT,Natural Gas,3045.0
06/26/2016 00:10:00,EDT,Nuclear,3494.0
06/26/2016 00:10:00,EDT,Other Fossil Fuels,98.0
06/26/2016 00:10:00,EDT,Other Renewables,293.0
06/26/2016 00:10:00,EDT,Wind,60.0
06/26/2016 00:10:00,EDT,Hydro,1834.0
06/26/2016 00:15:00,EDT,Dual Fuel,3757.0
06/26/2016 00:15:00,EDT,Natural Gas,3062.0
06/26/2016 00:15:00,EDT,Nuclear,3494.0
06/26/2016 00:15:00,EDT,Other Fossil Fuels,98.0
06/26/2016 00:15:00,EDT,Other Renewables,294.0
06/26/2016 00:15:00,EDT,Wind,62.0
06/26/2016 00:15:00,EDT,Hydro,1851.0
06/26/2016 00:20:00,EDT,Dual Fuel,3749.0
06/26/2016 00:20:00,EDT,Natural Gas,3071.0
06/26/2016 00:20:00,EDT,Nuclear,3494.0
06/26/2016 00:20:00,EDT,Other Fossil Fuels,98.0
06/26/2016 00:20:00,EDT,Other Renewables,292.0
06/26/2016 00:20:00,EDT,Wind,66.0
06/26/2016 00:20:00,EDT,Hydro,1849.0
06/26/2016 00:25:00,EDT,Dual Fuel,3698.0
06/26/2016 00:25:00,EDT,Natural Gas,3023.0
06/26/2016 00:25:00,EDT,Nuclear,3493.0
06/26/2016 00:25:00,EDT,Other Fossil Fuels,98.0
06/26/2016 00:25:00,EDT,Other Renewables,295.0
06/26/2016 00:25:00,EDT,Wind,68.0
06/26/2016 00:25:00,EDT,Hydro,1831.0
06/26/2016 00:30:00,EDT,Dual Fuel,3595.0
06/26/2016 00:30:00,EDT,Natural Gas,2995.0
06/26/2016 00:30:00,EDT,Nuclear,3492.0
06/26/2016 00:30:00,EDT,Other Fossil Fuels,98.0
06/26/2016 00:30:00,EDT,Other Renewables,295.0
06/26/2016 00:30:00,EDT,Wind,72.0
06/26/2016 00:30:00,EDT,Hydro,1831.0
06/26/2016 00:35:00,EDT,Dual Fuel,3523.0
06/26/2016 00:35:00,EDT,Natural Gas,2995.0
06/26/2016 00:35:00,EDT,Nuclear,3494.0
06/26/2016 00:35:00,EDT,Other Fossil Fuels,98.0
06/26/2016 00:35:00,EDT,Other Renewables,293.0
06/26/2016 00:35:00,EDT,Wind,79.0
06/26/2016 00:35:00,EDT,Hydro,1837.0
06/26/2016 00:40:00,EDT,Dual Fuel,3485.0
