Time Stamp,Time Zone,Fuel Category,Gen MWh
10/04/2016 00:05:00,EDT,Dual Fuel,2506.0
10/04/2016 00:05:00,EDT,Natural Gas,1887.0
10/04/2016 00:05:00,EDT,Nuclear,5182.0
10/04/2016 00:05:00,EDT,Other Fossil Fuels,70.0
10/04/2016 00:05:00,EDT,Other Renewables,240.0
10/04/2016 00:05:00,EDT,Wind,73.0
10/04/2016 00:05:00,EDT,Hydro,2190.0
10/04/2016 00:10:00,EDT,Dual Fuel,2472.0
10/04/2016 00:10:00,EDT,Natural Gas,1876.0
10/04/2016 00:10:00,EDT,Nuclear,5184.0
10/04/2016 00:10:00,EDT,Other Fossil Fuels,70.0
10/04/2016 00:10:00,EDT,Other Renewables,237.0
10/04/2016 00:10:00,EDT,Wind,76.0
10/04/2016 00:10:00,EDT,Hydro,2206.0
10/04/2016 00:15:00,EDT,Dual Fuel,2468.0
10/04/2016 00:15:00,EDT,Natural Gas,1863.0
10/04/2016 00:15:00,EDT,Nuclear,5184.0
10/04/2016 00:15:00,EDT,Other Fossil Fuels,70.0
10/04/2016 00:15:00,EDT,Other Renewables,241.0
10/04/2016 00:15:00,EDT,Wind,80.0
10/04/2016 00:15:00,EDT,Hydro,2154.0
10/04/2016 00:20:00,EDT,Dual Fuel,2394.0
10/04/2016 00:20:00,EDT,Natural Gas,1827.0
10/04/2016 00:20:00,EDT,Nuclear,5184.0
10/04/2016 00:20:00,EDT,Other Fossil Fuels,70.0
10/04/2016 00:20:00,EDT,Other Renewables,238.0
10/04/2016 00:20:00,EDT,Wind,84.0
10/04/2016 00:20:00,EDT,Hydro,2133.0
10/04/2016 00:25:00,EDT,Dual Fuel,2318.0
10/04/2016 00:25:00,EDT,Natural Gas,1824.0
10/04/2016 00:25:00,EDT,Nuclear,5184.0
10/04/2016 00:25:00,EDT,Other Fossil Fuels,70.0
10/04/2016 00:25:00,EDT,Other Renewables,237.0
10/04/2016 00:25:00,EDT,Wind,83.0
10/04/2016 00:25:00,EDT,Hydro,2104.0
10/04/2016 00:30:00,EDT,Dual Fuel,2272.0
10/04/2016 00:30:00,EDT,Natural Gas,1835.0
10/04/2016 00:30:00,EDT,Nuclear,5181.0
10/04/2016 00:30:00,EDT,Other Fossil Fuels,70.0
10/04/2016 00:30:00,EDT,Other Renewables,245.0
10/04/2016 00:30:00,EDT,Wind,80.0
10/04/2016 00:30:00,EDT,Hydro,2082.0
10/04/2016 00:35:00,EDT,Dual Fuel,2253.0
10/04/2016 00:35:00,EDT,Natural Gas,1849.0
10/04/2016 00:35:00,EDT,Nuclear,5181.0
10/04/2016 00:35:00,EDT,Other Fossil Fuels,70.0
10/04/2016 00:35:00,EDT,Other Renewables,244.0
10/04/2016 00:35:00,EDT,Wind,78.0
10/04/2016 00:35:00,EDT,Hydro,2063.0
10/04/2016 00:40:00,EDT,Dual Fuel,2274.0
10/04/2016 00:40:00,EDT,Natural Gas,1869.0
10/04/2016 00:40:00,EDT,Nuclear,5182.0
10/04/2016 00:40:00,EDT,Other Fossil Fuels,71.0
10/04/2016 00:40:00,EDT,Other Renewables,243.0
10/04/2016 00:40:00,EDT,Wind,78.0
10/04/2016 00:40:00,EDT,Hydro,2043.0
10/04/2016 00:45:00,EDT,Dual Fuel,2299.0
10/04/2016 00:45:00,EDT,Natural Gas,1874.0
10/04/2016 00:45:00,EDT,Nuclear,5181.0
10/04/2016 00:45:00,EDT,Other Fossil Fuels,70.0
10/04/2016 00:45:00,EDT,Other Renewables,242.0
10/04/2016 00:45:00,EDT,Wind,78.0
10/04/2016 00:45:00,EDT,Hydro,2027.0
10/04/2016 00:50:00,EDT,Dual Fuel,2311.0
10/04/2016 00:50:00,EDT,Natural Gas,1848.0
10/04/2016 00:50:00,EDT,Nuclear,5179.0
10/04/2016 00:50:00,EDT,Other Fossil Fuels,71.0
10/04/2016 00:50:00,EDT,Other Renewables,241.0
10/04/2016 00:50:00,EDT,Wind,76.0
10/04/2016 00:50:00,EDT,Hydro,2069.0
10/04/2016 00:55:00,EDT,Dual Fuel,2320.0
10/04/2016 00:55:00,EDT,Natural Gas,1836.0
10/04/2016 00:55:00,EDT,Nuclear,5169.0
10/04/2016 00:55:00,EDT,Other Fossil Fuels,71.0
10/04/2016 00:55:00,EDT,Other Renewables,239.0
10/04/2016 00:55:00,EDT,Wind,76.0
10/04/2016 00:55:00,EDT,Hydro,2136.0
10/04/2016 01:00:00,EDT,Dual Fuel,2319.0
10/04/2016 01:00:00,EDT,Natural Gas,1841.0
10/04/2016 01:00:00,EDT,Nuclear,5170.0
10/04/2016 01:00:00,EDT,Other Fossil Fuels,70.0
10/04/2016 01:00:00,EDT,Other Renewables,242.0
10/04/2016 01:00:00,EDT,Wind,76.0
10/04/2016 01:00:00,EDT,Hydro,2103.0
10/04/2016 01:05:00,EDT,Dual Fuel,2306.0
10/04/2016 01:05:00,EDT,Natural Gas,1814.0
10/04/2016 01:05:00,EDT,Nuclear,5170.0
10/04/2016 01:05:00,EDT,Other Fossil Fuels,71.0
10/04/2016 01:05:00,EDT,Other Renewables,240.0
10/04/2016 01:05:00,EDT,Wind,76.0
10/04/2016 01:05:00,EDT,Hydro,2146.0
10/04/2016 01:10:00,EDT,Dual Fuel,2300.0
10/04/2016 01:10:00,EDT,Natural Gas,1797.0
10/04/2016 01:10:00,EDT,Nuclear,5169.0
10/04/2016 01:10:00,EDT,Other Fossil Fuels,71.0
10/04/2016 01:10:00,EDT,Other Renewables,239.0
