Time Stamp,Time Zone,Fuel Category,Gen MWh
04/14/2016 00:05:00,EDT,Dual Fuel,2660.0
04/14/2016 00:05:00,EDT,Natural Gas,2480.0
04/14/2016 00:05:00,EDT,Nuclear,3104.0
04/14/2016 00:05:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:05:00,EDT,Other Renewables,306.0
04/14/2016 00:05:00,EDT,Wind,86.0
04/14/2016 00:05:00,EDT,Hydro,3258.0
04/14/2016 00:10:00,EDT,Dual Fuel,2661.0
04/14/2016 00:10:00,EDT,Natural Gas,2480.0
04/14/2016 00:10:00,EDT,Nuclear,3103.0
04/14/2016 00:10:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:10:00,EDT,Other Renewables,305.0
04/14/2016 00:10:00,EDT,Wind,84.0
04/14/2016 00:10:00,EDT,Hydro,3208.0
04/14/2016 00:15:00,EDT,Dual Fuel,2636.0
04/14/2016 00:15:00,EDT,Natural Gas,2488.0
04/14/2016 00:15:00,EDT,Nuclear,3105.0
04/14/2016 00:15:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:15:00,EDT,Other Renewables,304.0
04/14/2016 00:15:00,EDT,Wind,85.0
04/14/2016 00:15:00,EDT,Hydro,3155.0
04/14/2016 00:20:00,EDT,Dual Fuel,2603.0
04/14/2016 00:20:00,EDT,Natural Gas,2496.0
04/14/2016 00:20:00,EDT,Nuclear,3103.0
04/14/2016 00:20:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:20:00,EDT,Other Renewables,306.0
04/14/2016 00:20:00,EDT,Wind,83.0
04/14/2016 00:20:00,EDT,Hydro,3150.0
04/14/2016 00:25:00,EDT,Dual Fuel,2591.0
04/14/2016 00:25:00,EDT,Natural Gas,2496.0
04/14/2016 00:25:00,EDT,Nuclear,3103.0
04/14/2016 00:25:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:25:00,EDT,Other Renewables,303.0
04/14/2016 00:25:00,EDT,Wind,81.0
04/14/2016 00:25:00,EDT,Hydro,3093.0
04/14/2016 00:30:00,EDT,Dual Fuel,2570.0
04/14/2016 00:30:00,EDT,Natural Gas,2504.0
04/14/2016 00:30:00,EDT,Nuclear,3103.0
04/14/2016 00:30:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:30:00,EDT,Other Renewables,305.0
04/14/2016 00:30:00,EDT,Wind,78.0
04/14/2016 00:30:00,EDT,Hydro,3076.0
04/14/2016 00:35:00,EDT,Dual Fuel,2527.0
04/14/2016 00:35:00,EDT,Natural Gas,2510.0
04/14/2016 00:35:00,EDT,Nuclear,3103.0
04/14/2016 00:35:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:35:00,EDT,Other Renewables,302.0
04/14/2016 00:35:00,EDT,Wind,78.0
04/14/2016 00:35:00,EDT,Hydro,3075.0
04/14/2016 00:40:00,EDT,Dual Fuel,2499.0
04/14/2016 00:40:00,EDT,Natural Gas,2507.0
04/14/2016 00:40:00,EDT,Nuclear,3104.0
04/14/2016 00:40:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:40:00,EDT,Other Renewables,303.0
04/14/2016 00:40:00,EDT,Wind,77.0
04/14/2016 00:40:00,EDT,Hydro,3093.0
04/14/2016 00:45:00,EDT,Dual Fuel,2491.0
04/14/2016 00:45:00,EDT,Natural Gas,2496.0
04/14/2016 00:45:00,EDT,Nuclear,3103.0
04/14/2016 00:45:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:45:00,EDT,Other Renewables,306.0
04/14/2016 00:45:00,EDT,Wind,79.0
04/14/2016 00:45:00,EDT,Hydro,3110.0
04/14/2016 00:50:00,EDT,Dual Fuel,2503.0
04/14/2016 00:50:00,EDT,Natural Gas,2494.0
04/14/2016 00:50:00,EDT,Nuclear,3104.0
04/14/2016 00:50:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:50:00,EDT,Other Renewables,298.0
04/14/2016 00:50:00,EDT,Wind,82.0
04/14/2016 00:50:00,EDT,Hydro,3094.0
04/14/2016 00:55:00,EDT,Dual Fuel,2500.0
04/14/2016 00:55:00,EDT,Natural Gas,2494.0
04/14/2016 00:55:00,EDT,Nuclear,3104.0
04/14/2016 00:55:00,EDT,Other Fossil Fuels,0.0
04/14/2016 00:55:00,EDT,Other Renewables,303.0
04/14/2016 00:55:00,EDT,Wind,82.0
04/14/2016 00:55:00,EDT,Hydro,3095.0
04/14/2016 01:00:00,EDT,Dual Fuel,2485.0
04/14/2016 01:00:00,EDT,Natural Gas,2494.0
04/14/2016 01:00:00,EDT,Nuclear,3104.0
04/14/2016 01:00:00,EDT,Other Fossil Fuels,0.0
04/14/2016 01:00:00,EDT,Other Renewables,303.0
04/14/2016 01:00:00,EDT,Wind,82.0
04/14/2016 01:00:00,EDT,Hydro,3095.0
04/14/2016 01:05:00,EDT,Dual Fuel,2489.0
04/14/2016 01:05:00,EDT,Natural Gas,2490.0
04/14/2016 01:05:00,EDT,Nuclear,3104.0
04/14/2016 01:05:00,EDT,Other Fossil Fuels,0.0
04/14/2016 01:05:00,EDT,Other Renewables,310.0
04/14/2016 01:05:00,EDT,Wind,84.0
04/14/2016 01:05:00,EDT,Hydro,3097.0
04/14/2016 01:10:00,EDT,Dual Fuel,2459.0
04/14/2016 01:10:00,EDT,Natural Gas,2480.0
04/14/2016 01:10:00,EDT,Nuclear,3104.0
04/14/2016 01:10:00,EDT,Other Fossil Fuels,0.0
04/14/2016 01:10:00,EDT,Other Renewables,309.0
04/14/2016 01:10:00,EDT,Wind,89.0
04/14/2016 01:10:00,EDT,Hydro,3054.0
04/14/2016 01:15:00,EDT,Dual Fuel,2434.0
04/14/2016 01:15:00,EDT,Natural Gas,2475.0
04/14/2016 01:15:00,EDT,Nuclear,3104.0
04/14/2016 01:15:00,EDT,Other Fossil Fuels,0.0
04/14/2016 01:15:00,EDT,Other Renewables,306.0
04/14/2016 01:15:00,EDT,Wind,90.0
04/14/2016 01:15:00,EDT,Hydro,3076.0
04/14/2016 01:20:00,EDT,Dual Fuel,2425.0
04/14/2016 01:20:00,EDT,Natural Gas,2475.0
04/14/2016 01:20:00,EDT,Nuclear,3104.0
04/14/2016 01:20:00,EDT,Other Fossil Fuels,0.0
