Time Stamp,Time Zone,Fuel Category,Gen MWh
11/15/2016 00:05:00,EST,Dual Fuel,1977.0
11/15/2016 00:05:00,EST,Natural Gas,2025.0
11/15/2016 00:05:00,EST,Nuclear,5103.0
11/15/2016 00:05:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:05:00,EST,Other Renewables,296.0
11/15/2016 00:05:00,EST,Wind,111.0
11/15/2016 00:05:00,EST,Hydro,2566.0
11/15/2016 00:10:00,EST,Dual Fuel,1965.0
11/15/2016 00:10:00,EST,Natural Gas,2063.0
11/15/2016 00:10:00,EST,Nuclear,5102.0
11/15/2016 00:10:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:10:00,EST,Other Renewables,292.0
11/15/2016 00:10:00,EST,Wind,116.0
11/15/2016 00:10:00,EST,Hydro,2482.0
11/15/2016 00:15:00,EST,Dual Fuel,1941.0
11/15/2016 00:15:00,EST,Natural Gas,2007.0
11/15/2016 00:15:00,EST,Nuclear,5102.0
11/15/2016 00:15:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:15:00,EST,Other Renewables,290.0
11/15/2016 00:15:00,EST,Wind,121.0
11/15/2016 00:15:00,EST,Hydro,2434.0
11/15/2016 00:20:00,EST,Dual Fuel,1928.0
11/15/2016 00:20:00,EST,Natural Gas,1926.0
11/15/2016 00:20:00,EST,Nuclear,5102.0
11/15/2016 00:20:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:20:00,EST,Other Renewables,293.0
11/15/2016 00:20:00,EST,Wind,126.0
11/15/2016 00:20:00,EST,Hydro,2417.0
11/15/2016 00:25:00,EST,Dual Fuel,1927.0
11/15/2016 00:25:00,EST,Natural Gas,1860.0
11/15/2016 00:25:00,EST,Nuclear,5103.0
11/15/2016 00:25:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:25:00,EST,Other Renewables,295.0
11/15/2016 00:25:00,EST,Wind,128.0
11/15/2016 00:25:00,EST,Hydro,2436.0
11/15/2016 00:30:00,EST,Dual Fuel,1911.0
11/15/2016 00:30:00,EST,Natural Gas,1837.0
11/15/2016 00:30:00,EST,Nuclear,5103.0
11/15/2016 00:30:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:30:00,EST,Other Renewables,293.0
11/15/2016 00:30:00,EST,Wind,130.0
11/15/2016 00:30:00,EST,Hydro,2438.0
11/15/2016 00:35:00,EST,Dual Fuel,1906.0
11/15/2016 00:35:00,EST,Natural Gas,1828.0
11/15/2016 00:35:00,EST,Nuclear,5102.0
11/15/2016 00:35:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:35:00,EST,Other Renewables,294.0
11/15/2016 00:35:00,EST,Wind,134.0
11/15/2016 00:35:00,EST,Hydro,2387.0
11/15/2016 00:40:00,EST,Dual Fuel,1908.0
11/15/2016 00:40:00,EST,Natural Gas,1828.0
11/15/2016 00:40:00,EST,Nuclear,5102.0
11/15/2016 00:40:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:40:00,EST,Other Renewables,292.0
11/15/2016 00:40:00,EST,Wind,133.0
11/15/2016 00:40:00,EST,Hydro,2303.0
11/15/2016 00:45:00,EST,Dual Fuel,1906.0
11/15/2016 00:45:00,EST,Natural Gas,1830.0
11/15/2016 00:45:00,EST,Nuclear,5104.0
11/15/2016 00:45:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:45:00,EST,Other Renewables,291.0
11/15/2016 00:45:00,EST,Wind,133.0
11/15/2016 00:45:00,EST,Hydro,2296.0
11/15/2016 00:50:00,EST,Dual Fuel,1913.0
11/15/2016 00:50:00,EST,Natural Gas,1828.0
11/15/2016 00:50:00,EST,Nuclear,5103.0
11/15/2016 00:50:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:50:00,EST,Other Renewables,288.0
11/15/2016 00:50:00,EST,Wind,132.0
11/15/2016 00:50:00,EST,Hydro,2339.0
11/15/2016 00:55:00,EST,Dual Fuel,1920.0
11/15/2016 00:55:00,EST,Natural Gas,1824.0
11/15/2016 00:55:00,EST,Nuclear,5102.0
11/15/2016 00:55:00,EST,Other Fossil Fuels,0.0
11/15/2016 00:55:00,EST,Other Renewables,289.0
11/15/2016 00:55:00,EST,Wind,131.0
11/15/2016 00:55:00,EST,Hydro,2380.0
11/15/2016 01:00:00,EST,Dual Fuel,1919.0
11/15/2016 01:00:00,EST,Natural Gas,1832.0
11/15/2016 01:00:00,EST,Nuclear,5102.0
11/15/2016 01:00:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:00:00,EST,Other Renewables,293.0
11/15/2016 01:00:00,EST,Wind,131.0
11/15/2016 01:00:00,EST,Hydro,2382.0
11/15/2016 01:05:00,EST,Dual Fuel,1900.0
11/15/2016 01:05:00,EST,Natural Gas,1820.0
11/15/2016 01:05:00,EST,Nuclear,5100.0
11/15/2016 01:05:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:05:00,EST,Other Renewables,290.0
11/15/2016 01:05:00,EST,Wind,128.0
11/15/2016 01:05:00,EST,Hydro,2390.0
11/15/2016 01:10:00,EST,Dual Fuel,1876.0
11/15/2016 01:10:00,EST,Natural Gas,1812.0
11/15/2016 01:10:00,EST,Nuclear,5102.0
11/15/2016 01:10:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:10:00,EST,Other Renewables,290.0
11/15/2016 01:10:00,EST,Wind,122.0
11/15/2016 01:10:00,EST,Hydro,2306.0
11/15/2016 01:15:00,EST,Dual Fuel,1914.0
11/15/2016 01:15:00,EST,Natural Gas,1817.0
11/15/2016 01:15:00,EST,Nuclear,5102.0
11/15/2016 01:15:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:15:00,EST,Other Renewables,289.0
11/15/2016 01:15:00,EST,Wind,113.0
11/15/2016 01:15:00,EST,Hydro,2267.0
11/15/2016 01:20:00,EST,Dual Fuel,1907.0
11/15/2016 01:20:00,EST,Natural Gas,1815.0
11/15/2016 01:20:00,EST,Nuclear,5103.0
11/15/2016 01:20:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:20:00,EST,Other Renewables,287.0
11/15/2016 01:20:00,EST,Wind,106.0
11/15/2016 01:20:00,EST,Hydro,2244.0
11/15/2016 01:25:00,EST,Dual Fuel,1910.0
11/15/2016 01:25:00,EST,Natural Gas,1815.0
11/15/2016 01:25:00,EST,Nuclear,5101.0
11/15/2016 01:25:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:25:00,EST,Other Renewables,288.0
11/15/2016 01:25:00,EST,Wind,102.0
11/15/2016 01:25:00,EST,Hydro,2213.0
11/15/2016 01:30:00,EST,Dual Fuel,1910.0
11/15/2016 01:30:00,EST,Natural Gas,1810.0
11/15/2016 01:30:00,EST,Nuclear,5103.0
11/15/2016 01:30:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:30:00,EST,Other Renewables,285.0
11/15/2016 01:30:00,EST,Wind,98.0
11/15/2016 01:30:00,EST,Hydro,2211.0
11/15/2016 01:35:00,EST,Dual Fuel,1911.0
11/15/2016 01:35:00,EST,Natural Gas,1808.0
11/15/2016 01:35:00,EST,Nuclear,5103.0
11/15/2016 01:35:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:35:00,EST,Other Renewables,285.0
11/15/2016 01:35:00,EST,Wind,99.0
11/15/2016 01:35:00,EST,Hydro,2270.0
11/15/2016 01:40:00,EST,Dual Fuel,1910.0
11/15/2016 01:40:00,EST,Natural Gas,1809.0
11/15/2016 01:40:00,EST,Nuclear,5103.0
11/15/2016 01:40:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:40:00,EST,Other Renewables,294.0
11/15/2016 01:40:00,EST,Wind,99.0
11/15/2016 01:40:00,EST,Hydro,2300.0
11/15/2016 01:45:00,EST,Dual Fuel,1910.0
11/15/2016 01:45:00,EST,Natural Gas,1806.0
11/15/2016 01:45:00,EST,Nuclear,5102.0
11/15/2016 01:45:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:45:00,EST,Other Renewables,284.0
11/15/2016 01:45:00,EST,Wind,95.0
11/15/2016 01:45:00,EST,Hydro,2286.0
11/15/2016 01:50:00,EST,Dual Fuel,1909.0
11/15/2016 01:50:00,EST,Natural Gas,1800.0
11/15/2016 01:50:00,EST,Nuclear,5104.0
11/15/2016 01:50:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:50:00,EST,Other Renewables,287.0
11/15/2016 01:50:00,EST,Wind,90.0
11/15/2016 01:50:00,EST,Hydro,2287.0
11/15/2016 01:55:00,EST,Dual Fuel,1907.0
11/15/2016 01:55:00,EST,Natural Gas,1797.0
11/15/2016 01:55:00,EST,Nuclear,5103.0
11/15/2016 01:55:00,EST,Other Fossil Fuels,0.0
11/15/2016 01:55:00,EST,Other Renewables,292.0
11/15/2016 01:55:00,EST,Wind,89.0
11/15/2016 01:55:00,EST,Hydro,2285.0
11/15/2016 02:00:00,EST,Dual Fuel,1909.0
11/15/2016 02:00:00,EST,Natural Gas,1805.0
11/15/2016 02:00:00,EST,Nuclear,5102.0
11/15/2016 02:00:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:00:00,EST,Other Renewables,295.0
11/15/2016 02:00:00,EST,Wind,91.0
11/15/2016 02:00:00,EST,Hydro,2278.0
11/15/2016 02:05:00,EST,Dual Fuel,1915.0
11/15/2016 02:05:00,EST,Natural Gas,1841.0
11/15/2016 02:05:00,EST,Nuclear,5102.0
11/15/2016 02:05:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:05:00,EST,Other Renewables,293.0
11/15/2016 02:05:00,EST,Wind,92.0
11/15/2016 02:05:00,EST,Hydro,2306.0
11/15/2016 02:10:00,EST,Dual Fuel,1918.0
11/15/2016 02:10:00,EST,Natural Gas,1882.0
11/15/2016 02:10:00,EST,Nuclear,5102.0
11/15/2016 02:10:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:10:00,EST,Other Renewables,283.0
11/15/2016 02:10:00,EST,Wind,90.0
11/15/2016 02:10:00,EST,Hydro,2325.0
11/15/2016 02:15:00,EST,Dual Fuel,1913.0
11/15/2016 02:15:00,EST,Natural Gas,1859.0
11/15/2016 02:15:00,EST,Nuclear,5102.0
11/15/2016 02:15:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:15:00,EST,Other Renewables,287.0
11/15/2016 02:15:00,EST,Wind,84.0
11/15/2016 02:15:00,EST,Hydro,2342.0
11/15/2016 02:20:00,EST,Dual Fuel,1906.0
11/15/2016 02:20:00,EST,Natural Gas,1834.0
11/15/2016 02:20:00,EST,Nuclear,5102.0
11/15/2016 02:20:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:20:00,EST,Other Renewables,293.0
11/15/2016 02:20:00,EST,Wind,81.0
11/15/2016 02:20:00,EST,Hydro,2313.0
11/15/2016 02:25:00,EST,Dual Fuel,1904.0
11/15/2016 02:25:00,EST,Natural Gas,1841.0
11/15/2016 02:25:00,EST,Nuclear,5102.0
11/15/2016 02:25:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:25:00,EST,Other Renewables,292.0
11/15/2016 02:25:00,EST,Wind,77.0
11/15/2016 02:25:00,EST,Hydro,2238.0
11/15/2016 02:30:00,EST,Dual Fuel,1894.0
11/15/2016 02:30:00,EST,Natural Gas,1844.0
11/15/2016 02:30:00,EST,Nuclear,5103.0
11/15/2016 02:30:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:30:00,EST,Other Renewables,290.0
11/15/2016 02:30:00,EST,Wind,71.0
11/15/2016 02:30:00,EST,Hydro,2211.0
11/15/2016 02:35:00,EST,Dual Fuel,1902.0
11/15/2016 02:35:00,EST,Natural Gas,1845.0
11/15/2016 02:35:00,EST,Nuclear,5102.0
11/15/2016 02:35:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:35:00,EST,Other Renewables,292.0
11/15/2016 02:35:00,EST,Wind,67.0
11/15/2016 02:35:00,EST,Hydro,2237.0
11/15/2016 02:40:00,EST,Dual Fuel,1905.0
11/15/2016 02:40:00,EST,Natural Gas,1847.0
11/15/2016 02:40:00,EST,Nuclear,5104.0
11/15/2016 02:40:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:40:00,EST,Other Renewables,292.0
11/15/2016 02:40:00,EST,Wind,62.0
11/15/2016 02:40:00,EST,Hydro,2287.0
11/15/2016 02:45:00,EST,Dual Fuel,1907.0
11/15/2016 02:45:00,EST,Natural Gas,1847.0
11/15/2016 02:45:00,EST,Nuclear,5103.0
11/15/2016 02:45:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:45:00,EST,Other Renewables,292.0
11/15/2016 02:45:00,EST,Wind,58.0
11/15/2016 02:45:00,EST,Hydro,2304.0
11/15/2016 02:50:00,EST,Dual Fuel,1909.0
11/15/2016 02:50:00,EST,Natural Gas,1857.0
11/15/2016 02:50:00,EST,Nuclear,5103.0
11/15/2016 02:50:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:50:00,EST,Other Renewables,296.0
11/15/2016 02:50:00,EST,Wind,54.0
11/15/2016 02:50:00,EST,Hydro,2289.0
11/15/2016 02:55:00,EST,Dual Fuel,1907.0
11/15/2016 02:55:00,EST,Natural Gas,1855.0
11/15/2016 02:55:00,EST,Nuclear,5102.0
11/15/2016 02:55:00,EST,Other Fossil Fuels,0.0
11/15/2016 02:55:00,EST,Other Renewables,294.0
11/15/2016 02:55:00,EST,Wind,51.0
11/15/2016 02:55:00,EST,Hydro,2212.0
11/15/2016 03:00:00,EST,Dual Fuel,1906.0
11/15/2016 03:00:00,EST,Natural Gas,1858.0
11/15/2016 03:00:00,EST,Nuclear,5102.0
11/15/2016 03:00:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:00:00,EST,Other Renewables,289.0
11/15/2016 03:00:00,EST,Wind,49.0
11/15/2016 03:00:00,EST,Hydro,2168.0
11/15/2016 03:05:00,EST,Dual Fuel,1906.0
11/15/2016 03:05:00,EST,Natural Gas,1857.0
11/15/2016 03:05:00,EST,Nuclear,5102.0
11/15/2016 03:05:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:05:00,EST,Other Renewables,292.0
11/15/2016 03:05:00,EST,Wind,49.0
11/15/2016 03:05:00,EST,Hydro,2175.0
11/15/2016 03:10:00,EST,Dual Fuel,1905.0
11/15/2016 03:10:00,EST,Natural Gas,1888.0
11/15/2016 03:10:00,EST,Nuclear,5102.0
11/15/2016 03:10:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:10:00,EST,Other Renewables,292.0
11/15/2016 03:10:00,EST,Wind,50.0
11/15/2016 03:10:00,EST,Hydro,2190.0
11/15/2016 03:15:00,EST,Dual Fuel,1904.0
11/15/2016 03:15:00,EST,Natural Gas,1901.0
11/15/2016 03:15:00,EST,Nuclear,5102.0
11/15/2016 03:15:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:15:00,EST,Other Renewables,296.0
11/15/2016 03:15:00,EST,Wind,52.0
11/15/2016 03:15:00,EST,Hydro,2174.0
11/15/2016 03:20:00,EST,Dual Fuel,1903.0
11/15/2016 03:20:00,EST,Natural Gas,1901.0
11/15/2016 03:20:00,EST,Nuclear,5101.0
11/15/2016 03:20:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:20:00,EST,Other Renewables,297.0
11/15/2016 03:20:00,EST,Wind,49.0
11/15/2016 03:20:00,EST,Hydro,2145.0
11/15/2016 03:25:00,EST,Dual Fuel,1904.0
11/15/2016 03:25:00,EST,Natural Gas,1902.0
11/15/2016 03:25:00,EST,Nuclear,5102.0
11/15/2016 03:25:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:25:00,EST,Other Renewables,297.0
11/15/2016 03:25:00,EST,Wind,47.0
11/15/2016 03:25:00,EST,Hydro,2139.0
11/15/2016 03:30:00,EST,Dual Fuel,1902.0
11/15/2016 03:30:00,EST,Natural Gas,1910.0
11/15/2016 03:30:00,EST,Nuclear,5102.0
11/15/2016 03:30:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:30:00,EST,Other Renewables,295.0
11/15/2016 03:30:00,EST,Wind,47.0
11/15/2016 03:30:00,EST,Hydro,2124.0
11/15/2016 03:35:00,EST,Dual Fuel,1906.0
11/15/2016 03:35:00,EST,Natural Gas,1927.0
11/15/2016 03:35:00,EST,Nuclear,5101.0
11/15/2016 03:35:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:35:00,EST,Other Renewables,299.0
11/15/2016 03:35:00,EST,Wind,47.0
11/15/2016 03:35:00,EST,Hydro,2134.0
11/15/2016 03:40:00,EST,Dual Fuel,1902.0
11/15/2016 03:40:00,EST,Natural Gas,1943.0
11/15/2016 03:40:00,EST,Nuclear,5103.0
11/15/2016 03:40:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:40:00,EST,Other Renewables,301.0
11/15/2016 03:40:00,EST,Wind,47.0
11/15/2016 03:40:00,EST,Hydro,2083.0
11/15/2016 03:45:00,EST,Dual Fuel,1907.0
11/15/2016 03:45:00,EST,Natural Gas,1965.0
11/15/2016 03:45:00,EST,Nuclear,5103.0
11/15/2016 03:45:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:45:00,EST,Other Renewables,295.0
11/15/2016 03:45:00,EST,Wind,48.0
11/15/2016 03:45:00,EST,Hydro,2080.0
11/15/2016 03:50:00,EST,Dual Fuel,1901.0
11/15/2016 03:50:00,EST,Natural Gas,1981.0
11/15/2016 03:50:00,EST,Nuclear,5104.0
11/15/2016 03:50:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:50:00,EST,Other Renewables,295.0
11/15/2016 03:50:00,EST,Wind,47.0
11/15/2016 03:50:00,EST,Hydro,2085.0
11/15/2016 03:55:00,EST,Dual Fuel,1904.0
11/15/2016 03:55:00,EST,Natural Gas,2037.0
11/15/2016 03:55:00,EST,Nuclear,5102.0
11/15/2016 03:55:00,EST,Other Fossil Fuels,0.0
11/15/2016 03:55:00,EST,Other Renewables,294.0
